jira_id,coverage_percentage,status,eval_time,prompt_tokens,completion_tokens,total_attempts
1,85,completed,0.0,5260,5938,1
2,85,completed,0.0,6410,8227,1
3,85,completed,0.0,5684,6383,1
4,80,completed,0.0,4401,7159,1
5,87,completed,0.0,6650,8224,1
6,86,completed,0.0,6919,6561,1
7,88,completed,0.0,5440,6603,1
8,80,completed,0.0,6188,6526,1
9,90,completed,0.0,7115,6268,1
10,80,completed,0.0,4166,6772,1
11,88,completed,0.0,6177,7098,1
12,85,completed,0.0,5451,6933,1
13,88,completed,0.0,6316,8525,1
14,82,completed,0.0,5127,8490,1
15,85,completed,0.0,4821,7387,1
16,70,completed,0.0,3745,6538,1
17,88,completed,0.0,6487,7738,1
18,88,completed,0.0,7354,5485,1
19,90,completed,0.0,6048,5941,1
20,85,completed,0.0,5340,6819,1
21,80,completed,0.0,5683,7793,1
22,88,completed,0.0,5515,6510,1
23,76,completed,0.0,6428,7893,1
24,80,completed,0.0,6242,6167,1
25,88,completed,0.0,7048,7577,1
26,80,completed,0.0,5621,6611,1
27,86,completed,0.0,7438,8291,1
28,90,completed,0.0,6117,5226,1
29,88,completed,0.0,6898,5553,1
30,65,completed,0.0,5510,6291,1
31,88,completed,0.0,8983,6796,1
32,85,completed,0.0,9851,7570,1
33,90,completed,0.0,4687,7144,1
34,80,completed,0.0,4497,5964,1
35,85,completed,0.0,6835,5797,1
36,83,completed,0.0,6025,7594,1
37,88,completed,0.0,5675,6488,1
38,75,completed,0.0,5014,7048,1
39,85,completed,0.0,5617,5797,1
40,85,completed,0.0,4953,6098,1
41,80,completed,0.0,4397,5540,1
42,80,completed,0.0,6030,8132,1
43,88,completed,0.0,6337,6458,1
44,85,completed,0.0,5207,7709,1
45,88,completed,0.0,3739,6374,1
46,80,completed,0.0,4640,6389,1
47,85,completed,0.0,3389,6057,1
48,85,completed,0.0,3274,4725,1
49,82,completed,0.0,3433,4785,1
50,82,completed,0.0,5249,7197,1
51,85,completed,0.0,7734,6203,1
52,80,completed,0.0,4669,6919,1
53,85,completed,0.0,6808,7197,1
54,85,completed,0.0,4976,7647,1
55,81,completed,0.0,4635,7402,1
56,85,completed,0.0,6302,6386,1
57,80,completed,0.0,6139,6639,1
58,90,completed,113.269212,6309,7318,2
59,88,completed,0.0,5485,5504,1
60,77,completed,0.0,5164,8626,1
61,85,completed,0.0,4636,6973,1
62,85,completed,0.0,5050,6519,1
63,88,completed,0.0,6254,8128,1
64,88,completed,0.0,6265,6762,1
65,78,completed,0.0,7893,6277,1
66,85,completed,0.0,6051,6573,1
67,88,completed,0.0,4724,6428,1
68,86,completed,0.0,6351,8341,1
69,80,completed,0.0,4916,5533,1
70,80,completed,0.0,4159,5923,1
71,78,completed,0.0,4525,6129,1
72,80,completed,0.0,5214,7490,1
73,80,completed,0.0,4138,5901,1
74,85,completed,0.0,4829,5897,1
75,78,completed,0.0,4465,7164,1
76,85,completed,0.0,5044,5321,1
77,85,completed,0.0,4977,6832,1
78,74,completed,130.407133,5854,8344,2
79,90,completed,0.0,4626,6307,1
80,88,completed,0.0,8287,7902,1
81,80,completed,0.0,4979,5734,1
82,80,completed,0.0,4430,7408,1
83,86,completed,0.0,6532,8639,1
84,88,completed,0.0,5878,6656,1
85,80,completed,0.0,5510,7097,1
86,85,completed,0.0,6114,6792,1
87,88,completed,0.0,6738,6458,1
88,85,completed,0.0,5394,6413,1
89,80,completed,0.0,4912,5529,1
90,88,completed,0.0,6336,6208,1
91,85,completed,0.0,6450,6528,1
92,85,completed,80.197893,5523,5887,2
93,80,completed,0.0,4403,5902,1
94,85,completed,0.0,5673,7816,1
95,88,completed,0.0,6214,5097,1
96,85,completed,0.0,5560,7761,1
97,82,completed,0.0,5216,5995,1
98,85,completed,0.0,6845,8606,1
99,80,completed,0.0,5796,8361,1
100,85,completed,0.0,6120,5601,1
