jira_id,coverage_percentage,status,eval_time,prompt_tokens,completion_tokens,total_attempts
1,90,completed,0.0,5261,476,1
2,95,completed,0.0,6411,528,1
3,95,completed,0.0,5685,523,1
4,90,completed,0.0,4402,428,1
5,95,completed,0.0,6651,517,1
6,95,completed,0.0,6920,549,1
7,95,completed,0.0,5441,487,1
8,95,completed,0.0,6189,494,1
9,95,completed,0.0,7116,579,1
10,90,completed,0.0,4167,464,1
11,90,completed,0.0,6178,506,1
12,90,completed,0.0,5452,472,1
13,90,completed,0.0,6317,545,1
14,95,completed,0.0,5128,492,1
15,90,completed,0.0,4822,495,1
16,90,completed,0.0,3746,418,1
17,90,completed,0.0,6488,504,1
18,95,completed,0.0,7355,351,1
19,95,completed,0.0,6049,551,1
20,90,completed,0.0,5341,513,1
21,90,completed,0.0,5684,542,1
22,90,completed,16.221304,5516,584,2
23,90,completed,0.0,6429,555,1
24,90,completed,0.0,6243,503,1
25,95,completed,0.0,7049,496,1
26,90,completed,0.0,5622,530,1
27,95,completed,0.0,7439,508,1
28,90,completed,0.0,6118,589,1
29,90,completed,0.0,6899,605,1
30,90,completed,0.0,5511,476,1
31,90,completed,0.0,8984,509,1
32,95,completed,0.0,9852,545,1
33,95,completed,0.0,4688,443,1
34,90,completed,0.0,4498,460,1
35,95,completed,0.0,6836,547,1
36,90,completed,0.0,6026,573,1
37,95,completed,0.0,5676,509,1
38,90,completed,0.0,5015,424,1
39,95,completed,0.0,5618,476,1
40,90,completed,0.0,4954,508,1
41,90,completed,0.0,4398,482,1
42,90,completed,0.0,6031,511,1
43,95,completed,0.0,6338,494,1
44,90,completed,0.0,5208,481,1
45,95,completed,0.0,3740,382,1
46,95,completed,0.0,4641,505,1
47,95,completed,0.0,3390,382,1
48,90,completed,0.0,3275,465,1
49,90,completed,0.0,3434,454,1
50,90,completed,0.0,5250,494,1
51,95,completed,0.0,7735,522,1
52,90,completed,0.0,4670,485,1
53,95,completed,0.0,6809,489,1
54,90,completed,0.0,4977,517,1
55,90,completed,0.0,4636,488,1
56,90,completed,0.0,6303,543,1
57,90,completed,0.0,6140,579,1
58,95,completed,0.0,6310,538,1
59,95,completed,0.0,5486,565,1
60,90,completed,0.0,5165,453,1
61,95,completed,0.0,4637,483,1
62,95,completed,0.0,5051,517,1
63,90,completed,0.0,6255,469,1
64,95,completed,0.0,6266,509,1
65,95,completed,0.0,7894,522,1
66,95,completed,0.0,6052,484,1
67,90,completed,0.0,4725,451,1
68,95,completed,0.0,6352,504,1
69,90,completed,0.0,4917,505,1
70,95,completed,0.0,4160,432,1
71,90,completed,0.0,4526,487,1
72,90,completed,0.0,5215,536,1
73,90,completed,0.0,4139,434,1
74,90,completed,0.0,4830,467,1
75,90,completed,0.0,4466,394,1
76,90,completed,0.0,5045,537,1
77,90,completed,0.0,4978,491,1
78,90,completed,0.0,5855,555,1
79,90,completed,0.0,4627,517,1
80,95,completed,0.0,8288,620,1
81,95,completed,0.0,4980,473,1
82,90,completed,0.0,4431,415,1
83,95,completed,0.0,6533,371,1
84,95,completed,0.0,5879,524,1
85,90,completed,0.0,5511,468,1
86,90,completed,0.0,6115,450,1
87,90,completed,0.0,6739,478,1
88,90,completed,0.0,5395,536,1
89,95,completed,0.0,4913,462,1
90,90,completed,0.0,6337,533,1
91,90,completed,0.0,6451,547,1
92,90,completed,0.0,5524,509,1
93,90,completed,0.0,4404,454,1
94,85,completed,0.0,5674,572,1
95,95,completed,0.0,6215,538,1
96,95,completed,0.0,5561,467,1
97,90,completed,0.0,5217,550,1
98,95,completed,0.0,6846,643,1
99,90,completed,0.0,5797,602,1
100,95,completed,0.0,6121,487,1
