jira_id,coverage_percentage,status,eval_time,prompt_tokens,completion_tokens,total_attempts
1,88,completed,189.295089,5260,6544,1
2,86,completed,200.324665,6410,7736,1
3,88,completed,198.261395,5684,7988,1
4,70,completed,155.065472,4401,7249,1
5,85,completed,210.118433,6650,9002,1
6,84,completed,228.781334,6919,7110,1
7,88,completed,182.081295,5440,7170,1
8,82,completed,124.974402,6188,5193,1
9,84,completed,191.803106,7115,9085,1
10,85,completed,166.27834,4166,5835,1
11,85,completed,168.600766,6177,8251,1
12,90,completed,181.865249,5451,6921,1
13,90,completed,177.565364,6316,7097,1
14,86,completed,179.195325,5127,6335,1
15,76,completed,198.483782,4821,8558,1
16,82,completed,186.462494,3745,7764,1
17,78,completed,190.582753,6487,7789,1
18,86,completed,132.737533,7354,7001,1
19,83,completed,134.43747,6048,7378,1
20,82,completed,185.162013,5340,5617,1
21,88,completed,211.495177,5683,6842,1
22,90,completed,164.58435,5515,6841,1
23,82,completed,151.521144,6428,7299,1
24,86,completed,157.212615,6242,7497,1
25,90,completed,143.744303,7048,6655,1
26,86,completed,136.194226,5621,7225,1
27,91,completed,167.489507,7438,8637,1
28,92,completed,202.097553,6117,9300,1
29,90,completed,192.425198,6898,6946,1
30,85,completed,196.108709,5510,6624,1
31,90,completed,174.543038,8983,6880,1
32,88,completed,132.98806,9851,7306,1
33,85,completed,125.803817,4687,6496,1
34,82,completed,154.647959,4497,6783,1
35,82,completed,112.566976,6835,6012,1
36,80,completed,150.265881,6025,6714,1
37,88,completed,132.555131,5675,5523,1
38,85,completed,193.513844,5014,7020,1
39,82,completed,192.605063,5617,7562,1
40,92,completed,158.380911,4953,6710,1
41,85,completed,146.003606,4397,7198,1
42,85,completed,174.484963,6030,8861,1
43,90,completed,112.375788,6337,5681,1
44,86,completed,227.492931,5207,8299,1
45,90,completed,169.27324,3739,6650,1
46,86,completed,212.136675,4640,6182,1
47,90,completed,136.792577,3389,6777,1
48,86,completed,173.693886,3274,7962,1
49,90,completed,164.429066,3433,6827,1
50,90,completed,219.387334,5249,8602,1
51,86,completed,131.053181,7734,6078,1
52,87,completed,127.921598,4669,6204,1
53,86,completed,192.773248,6808,7570,1
54,88,completed,121.709996,4976,6441,1
55,88,completed,161.519215,4635,6596,1
56,88,completed,142.792554,6302,7548,1
57,88,completed,158.208143,6139,7447,1
58,90,completed,135.517625,6309,6325,1
59,88,completed,159.417244,5485,6898,1
60,84,completed,136.298514,5164,7031,1
61,84,completed,166.958217,4636,7443,1
62,84,completed,112.68483,5050,6100,1
63,92,completed,192.949641,6254,7653,1
64,90,completed,153.09908,6265,8170,1
65,86,completed,154.575933,7893,6788,1
66,90,completed,196.329013,6051,8171,1
67,86,completed,167.736223,4724,8282,1
68,86,completed,149.032824,6351,8388,1
69,84,completed,170.219669,4916,7350,1
70,90,completed,138.633459,4159,7311,1
71,85,completed,156.28603,4525,5557,1
72,82,completed,248.568059,5214,7934,1
73,78,completed,146.798062,4138,6742,1
74,80,completed,152.955507,4829,7191,1
75,84,completed,148.36521,4465,5032,1
76,70,completed,123.98939,5044,7285,1
77,78,completed,134.975943,4977,6360,1
78,85,completed,135.346342,5854,7467,1
79,86,completed,238.219569,4626,9818,1
80,86,completed,192.998638,8287,8253,1
81,78,completed,165.160811,4979,6439,1
82,85,completed,184.420212,4430,7385,1
83,82,completed,180.059191,6532,7566,1
84,84,completed,181.029795,5878,7558,1
85,84,completed,174.335841,5510,7126,1
86,83,completed,131.851723,6114,7305,1
87,88,completed,175.383831,6738,6789,1
88,86,completed,246.754888,5394,8048,1
89,84,completed,149.02572,4912,6928,1
90,84,completed,283.009218,6336,8943,1
91,82,completed,175.332533,6450,7491,1
92,86,completed,132.305702,5523,5922,1
93,90,completed,174.249052,4403,7445,1
94,88,completed,169.441967,5673,6297,1
95,90,completed,138.670105,6214,6968,1
96,85,completed,113.535111,5560,6512,1
97,86,completed,139.57052,5216,6986,1
98,88,completed,151.388145,6845,7075,1
99,85,completed,153.409026,5796,7018,1
100,86,completed,177.896089,6120,5407,1
