jira_id,coverage_percentage,status,eval_time,prompt_tokens,completion_tokens,total_attempts
1,80.0,completed,2.899479,5323,275,1
2,92.0,completed,2.558711,6473,372,1
3,75.0,completed,10.436606,5748,1495,1
4,71.0,completed,11.191716,4466,2037,1
5,83.0,completed,7.13203,6715,1648,1
6,90.0,completed,2.864389,6983,814,1
7,80.0,completed,37.388024,5490,6739,1
8,57.0,completed,26.6155,6252,3567,1
9,70.0,completed,1.676759,7179,418,2
10,60.0,completed,8.752371,4230,1283,1
11,80.0,completed,1.919888,6241,361,1
12,100.0,completed,18.056904,5516,2132,1
13,87.0,completed,29.401751,6366,5623,1
14,80.0,completed,12.389162,5191,846,1
15,80.0,completed,9.138484,4884,1057,1
16,57.0,completed,7.845152,3809,1326,1
17,83.0,completed,19.564111,6550,2354,1
18,71.0,completed,13.466986,7418,1341,2
19,80.0,completed,4.892153,6111,525,1
20,75.0,completed,4.297395,5403,438,1
21,71.0,completed,5.196082,5733,777,1
22,80.0,completed,13.997162,5580,3153,1
23,71.0,completed,67.07114,6491,1599,1
24,57.0,completed,19.197532,6305,1769,1
25,67.0,completed,6.649966,7113,1535,1
26,80.0,completed,3.007562,5684,351,1
27,83.0,completed,8.096742,7503,1819,1
28,100.0,completed,18.18648,6180,1828,1
29,90.0,completed,2.317182,6962,482,1
30,57.0,completed,22.329662,5574,3157,1
31,88.0,completed,9.487264,9048,854,1
32,67.0,completed,7.065151,9916,1545,1
33,57.0,completed,7.569798,4751,1159,1
34,57.0,completed,8.627111,4560,892,1
35,90.0,completed,4.343473,6898,443,1
36,57.0,completed,6.043181,6090,1368,1
37,75.0,completed,17.053141,5740,929,3
38,57.0,completed,24.299548,5079,2029,1
39,57.0,completed,12.182882,5680,1536,1
40,80.0,completed,22.72015,5018,2365,1
41,71.0,completed,2.598594,4461,1699,1
42,57.0,completed,29.142753,6095,5324,1
43,80.0,completed,23.58409,6400,3481,1
44,90.0,completed,8.350493,5257,1471,1
45,80.0,completed,9.818599,3804,2129,1
46,100.0,completed,32.450117,4703,3308,1
47,80.0,completed,34.602543,3452,928,1
48,63.0,completed,16.797254,3324,2833,1
49,92.0,completed,9.344453,3498,1870,1
50,57.0,completed,10.925903,5312,1629,1
51,83.0,completed,30.4084,7797,1911,1
52,57.0,completed,15.466035,4732,1403,1
53,83.0,completed,9.009687,6872,1314,1
54,75.0,completed,47.933077,5039,1393,3
55,57.0,completed,78.858572,4700,4609,1
56,83.0,completed,21.738887,6366,1994,1
57,90.0,completed,9.368539,6202,1145,1
58,29.0,completed,9.541534,6374,2197,1
59,57.0,completed,17.458875,5550,800,1
60,57.0,completed,25.757852,5227,1917,1
61,85.0,completed,22.83455,4700,1836,1
62,71.0,completed,9.74687,5100,1740,2
63,82.0,completed,3.347831,6317,415,1
64,90.0,completed,3.06367,6328,377,1
65,80.0,completed,1.803337,7957,399,1
66,12.5,completed,74.767839,6116,3415,1
67,70.0,completed,3.533467,4787,489,1
68,85.0,completed,18.49904,6414,2015,1
69,71.0,completed,29.590206,4979,1663,1
70,100.0,completed,14.279797,4222,2113,1
71,57.0,completed,23.638056,4588,1213,1
72,57.0,completed,12.783699,5278,1636,1
73,57.0,completed,12.567743,4201,1352,1
74,83.0,completed,16.597478,4892,1479,1
75,57.0,completed,7.585893,4529,881,1
76,70.0,completed,3.159671,5107,386,1
77,57.0,completed,102.337109,5040,1331,1
78,100.0,completed,19.023114,5917,1925,1
79,75.0,completed,14.691455,4691,1143,1
80,68.0,completed,3.563913,8350,423,1
81,88.0,completed,77.049715,5042,1826,2
82,80.0,completed,2.55746,4493,276,1
83,71.0,completed,10.780187,6597,2375,1
84,93.0,completed,3.214504,5942,1246,1
85,43.0,completed,16.419985,5574,2164,1
86,57.0,completed,11.670923,6164,1737,1
87,92.0,completed,4.149799,6801,410,1
88,75.0,completed,28.360922,5457,3103,1
89,71.0,completed,16.447094,4976,988,1
90,27.0,completed,60.027807,6399,2186,1
91,90.0,completed,3.59784,6513,513,1
92,80.0,completed,13.612608,5587,1944,1
93,57.0,completed,12.782608,4466,1141,1
94,57.0,completed,16.52709,5736,2386,1
95,100.0,completed,7.576325,6279,1752,1
96,80.0,completed,70.282371,5623,2086,1
97,57.0,completed,15.982139,5281,1241,1
98,70.0,completed,4.291321,6908,580,1
99,95.0,completed,38.491143,5859,1645,1
100,50.0,completed,157.200735,6185,9089,1
