jira_id,coverage_percentage,status,eval_time,prompt_tokens,completion_tokens,total_attempts
1,80,completed,4.382214,5260,747,1
2,75,completed,6.470636,6410,878,2
3,75,completed,5.483503,5684,963,1
4,70,completed,6.431529,4401,1096,1
5,78,completed,5.2737,6650,1060,1
6,85,completed,7.283097,6919,1325,1
7,90,completed,7.283015,5440,1319,2
8,90,completed,7.134035,6188,986,2
9,88,completed,9.465968,7115,1757,1
10,85,completed,4.622219,4166,838,1
11,70,completed,5.03822,6177,917,1
12,90,completed,7.272544,5451,1364,1
13,85,completed,5.96404,6316,1020,1
14,78,completed,5.2568,5127,931,1
15,85,completed,5.114731,4821,912,1
16,60,completed,4.925623,3745,780,1
17,80,completed,8.142319,6487,1433,1
18,88,completed,5.707633,7354,986,1
19,85,completed,4.17588,6048,800,1
20,57,completed,5.166519,5340,895,1
21,57,completed,5.66067,5683,1063,1
22,78,completed,5.227832,5515,655,1
23,78,completed,4.747339,6428,899,1
24,75,completed,6.328474,6242,978,1
25,85,completed,5.85606,7048,1080,1
26,90,completed,5.120632,5621,971,1
27,78,completed,6.814151,7438,1255,1
28,88,completed,4.730467,6117,758,1
29,90,completed,5.949628,6898,1074,1
30,75,completed,6.968838,5510,1169,1
31,78,completed,6.227799,8983,1032,1
32,92,completed,7.128299,9851,1074,4
33,90,completed,5.452865,4687,874,2
34,70,completed,6.988419,4497,1188,2
35,85,completed,7.162818,6835,979,2
36,57,completed,5.752445,6025,991,1
37,90,completed,5.15971,5675,864,1
38,80,completed,4.95707,5014,854,1
39,57,completed,5.331727,5617,939,1
40,85,completed,5.899399,4953,969,1
41,71,completed,6.175188,4397,1012,1
42,85,completed,4.917536,6030,753,1
43,85,completed,6.804567,6337,1273,1
44,60,completed,7.660266,5207,1406,1
45,88,completed,7.298683,3739,1218,1
46,90,completed,7.917378,4640,1511,1
47,88,completed,5.045418,3389,939,1
48,70,completed,7.479706,3274,1179,2
49,75,completed,6.025556,3433,1135,1
50,92,completed,5.479118,5249,908,1
51,88,completed,5.776883,7734,932,1
52,75,completed,6.242777,4669,1133,1
53,92,completed,5.152917,6808,975,1
54,78,completed,5.892454,4976,1101,1
55,85,completed,5.341432,4635,854,1
56,85,completed,7.311139,6302,1342,1
57,85,completed,6.709838,6139,1281,1
58,92,completed,6.569468,6309,1129,1
59,57,completed,5.136582,5485,848,1
60,78,completed,4.937758,5164,892,1
61,85,completed,6.330516,4636,1029,1
62,85,completed,5.428228,5050,911,1
63,86,completed,6.780481,6254,1136,1
64,85,completed,7.544891,6265,1344,1
65,85,completed,6.905835,7893,1410,1
66,88,completed,6.829944,6051,1211,1
67,85,completed,7.758777,4724,1542,1
68,92,completed,8.295821,6351,1459,1
69,78,completed,6.764354,4916,1311,1
70,70,completed,6.726201,4159,1168,1
71,71,completed,4.916918,4525,862,1
72,85,completed,6.700777,5214,1234,1
73,57,completed,4.192016,4138,782,1
74,75,completed,5.21195,4829,881,1
75,75,completed,5.465221,4465,890,1
76,57,completed,4.626514,5044,751,1
77,72,completed,6.184056,4977,1095,1
78,85,completed,7.015588,5854,1273,1
79,85,completed,5.554822,4626,962,1
80,78,completed,5.58447,8287,1028,1
81,90,completed,6.136159,4979,1029,1
82,78,completed,4.957589,4430,880,1
83,71,completed,4.569003,6532,754,1
84,85,completed,5.97273,5878,1125,1
85,70,completed,6.067815,5510,1005,1
86,75,completed,4.946285,6114,783,1
87,85,completed,6.726932,6738,1168,1
88,84,completed,4.937467,5394,874,1
89,71,completed,5.585931,4912,1076,1
90,90,completed,8.373801,6336,1346,1
91,88,completed,6.089663,6450,1093,1
92,85,completed,5.905479,5523,1034,1
93,85,completed,5.68982,4403,1044,1
94,85,completed,5.127289,5673,847,1
95,80,completed,6.518683,6214,1050,1
96,75,completed,5.54347,5560,919,1
97,80,completed,5.920782,5216,1001,1
98,92,completed,5.665404,6845,1066,1
99,78,completed,7.044826,5796,1250,1
100,78,completed,6.032287,6120,1036,1
