jira_id,coverage_percentage,status,eval_time,prompt_tokens,completion_tokens,total_attempts
1,57,completed,10.954634,5310,2148,1
2,85,completed,12.521657,6473,1182,1
3,67,completed,10.577482,5748,2869,1
4,57,completed,10.072597,4466,1579,1
5,83,completed,229.10328,6713,3699,1
6,75,completed,9.460661,6983,2412,1
7,30,completed,8.506593,5505,2025,2
8,71,completed,27.510908,6251,2834,1
9,100,completed,80.081325,7178,1707,1
10,71,completed,84.861489,4229,2061,1
11,71,completed,19.590118,6240,2154,1
12,100,completed,36.160287,5514,3028,2
13,100,completed,16.94147,6379,1782,1
14,80,completed,14.026399,5191,1544,1
15,54,completed,28.700588,4884,3121,1
16,57,completed,9.635777,3795,1837,1
17,90,completed,15.645655,6550,2090,2
18,71,completed,9.40298,7418,1121,1
19,71,completed,33.185144,6113,1189,1
20,57,completed,14.096698,5404,1487,1
21,71,completed,28.28917,5748,969,1
22,90,completed,9.258187,5579,1216,1
23,57,completed,58.15967,6491,1375,1
24,71,completed,27.340304,6307,966,1
25,88,completed,40.503764,7111,1828,1
26,57,completed,35.738335,5684,940,1
27,83,completed,15.460452,7502,4998,1
28,100,completed,24.19054,6180,2691,2
29,100,completed,38.687881,6961,4225,1
30,57,completed,14.263429,5573,1608,1
31,71,completed,47.113225,9046,5089,1
32,83,completed,22.824885,9914,2725,1
33,80,completed,95.277702,4750,1845,2
34,57,completed,14.043173,4561,2165,3
35,85,completed,17.250297,6900,1109,1
36,57,completed,22.484469,6088,2781,1
37,96,completed,28.658737,5738,3340,1
38,57,completed,5.634052,5079,1245,1
39,57,completed,14.921997,5667,2482,2
40,80,completed,9.309286,5016,1150,1
41,70,completed,28.485438,4460,2212,1
42,57,completed,31.537853,6093,3727,1
43,80,completed,46.311961,6400,5049,3
44,100,completed,37.035604,5272,1796,1
45,83,completed,3.917401,3804,853,2
46,100,completed,12.731184,4690,2464,1
47,90,completed,5.446121,3454,1166,1
48,75,completed,27.091917,3338,972,1
49,50,completed,9.247776,3498,2139,1
50,71,completed,13.798566,5312,1416,2
51,95,completed,32.719614,7797,3386,2
52,80,completed,32.719799,4732,794,1
53,100,completed,6.35016,6873,1427,1
54,75,completed,23.178484,5039,2412,3
55,71,completed,15.574637,4698,1044,1
56,83,completed,25.300998,6367,1524,1
57,90,completed,8.191674,6204,1791,1
58,80,completed,5.030255,6373,1565,1
59,57,completed,33.936672,5548,3963,1
60,57,completed,21.631821,5227,2341,2
61,86,completed,23.526166,4699,1829,1
62,71,completed,18.413653,5113,1955,1
63,100,completed,6.597157,6318,1166,1
64,75,completed,55.939656,6330,2944,1
65,90,completed,20.47796,7956,2096,1
66,100,completed,10.50293,6116,1579,2
67,57,completed,90.644047,4787,1946,1
68,100,completed,122.061324,6414,3154,1
69,57,completed,23.529516,4980,2421,1
70,50,completed,16.288082,4223,1869,1
71,57,completed,29.464748,4588,2608,1
72,57,completed,43.886126,5279,1751,1
73,57,completed,22.651246,4202,2395,1
74,70,completed,32.069064,4892,699,1
75,43,completed,8.745776,4530,1970,1
76,57,completed,11.599367,5107,1164,1
77,57,completed,51.450898,5040,5164,1
78,83,completed,7.517821,5919,1560,1
79,57,completed,16.777778,4689,2180,1
80,83,completed,11.674948,8351,1589,1
81,71,completed,11.081084,5042,1596,1
82,43,completed,26.58412,4493,2880,1
83,71,completed,18.426664,6596,1103,1
84,71,completed,7.423764,5943,1610,1
85,30,completed,26.577097,5573,2545,1
86,71,completed,4.798819,6179,981,2
87,83,completed,60.805319,6801,1452,1
88,80,completed,16.013545,5458,1685,1
89,57,completed,10.530265,4975,1261,1
90,83,completed,11.01113,6386,1910,1
91,50,completed,2.960755,6514,842,1
92,80,completed,21.52619,5586,2029,1
93,57,completed,79.962943,4467,2466,1
94,71,completed,14.300154,5738,2773,1
95,78,completed,47.867267,6277,1356,1
96,71,completed,97.223426,5623,3233,1
97,57,completed,8.953997,5280,1188,1
98,90,completed,96.650995,6908,1320,1
99,75,completed,165.370825,5859,2975,1
100,100,completed,8.968114,6185,2066,1
