jira_id,coverage_percentage,status,eval_time,prompt_tokens,completion_tokens,total_attempts
1,88,completed,163.377098,5260,6615,1
2,84,completed,147.229193,6410,7472,1
3,88,completed,135.359555,5684,6941,1
4,80,completed,154.865575,4401,7003,1
5,86,completed,160.677087,6650,8788,1
6,73,completed,198.55032,6919,7599,1
7,85,completed,229.523613,5440,8659,1
8,82,completed,115.760004,6188,6813,1
9,88,completed,126.13046,7115,7396,1
10,78,completed,168.440502,4166,6556,1
11,86,completed,150.956826,6177,7683,1
12,88,completed,191.367109,5451,7069,1
13,90,completed,123.085981,6316,7232,1
14,88,completed,144.588456,5127,5928,1
15,84,completed,69.449062,4821,6670,1
16,80,completed,137.760504,3745,6167,1
17,90,completed,166.490189,6487,7026,1
18,90,completed,147.590362,7354,7816,1
19,85,completed,128.355306,6048,6739,1
20,84,completed,172.23972,5340,6079,1
21,86,completed,176.543952,5683,6529,1
22,92,completed,94.243226,5515,5934,1
23,86,completed,123.090093,6428,7907,1
24,82,completed,108.467012,6242,6062,1
25,92,completed,76.085346,7048,7252,1
26,84,completed,147.927137,5621,6965,1
27,88,completed,187.131134,7438,6617,1
28,88,completed,100.917464,6117,5659,1
29,90,completed,114.362212,6898,6857,1
30,80,completed,178.85985,5510,7042,1
31,88,completed,153.409105,8983,6288,1
32,84,completed,65.877022,9851,5775,1
33,88,completed,157.095294,4687,6872,1
34,80,completed,150.433004,4497,7573,1
35,86,completed,84.117923,6835,7257,1
36,88,completed,170.791929,6025,9897,1
37,88,completed,87.79844,5675,6717,1
38,82,completed,122.759023,5014,6801,1
39,86,completed,146.016727,5617,7504,1
40,92,completed,123.133835,4953,8011,1
41,88,completed,176.220496,4397,7489,1
42,88,completed,122.727926,6030,7060,1
43,86,completed,127.703449,6337,7189,1
44,88,completed,137.341202,5207,9033,1
45,92,completed,104.869618,3739,6885,1
46,86,completed,170.096999,4640,7194,1
47,88,completed,99.813319,3389,6543,1
48,86,completed,112.877733,3274,6538,1
49,88,completed,82.753061,3433,7082,1
50,88,completed,126.114907,5249,5671,1
51,88,completed,123.981225,7734,5862,1
52,82,completed,102.110578,4669,6542,1
53,88,completed,139.302174,6808,8255,1
54,88,completed,115.83401,4976,5303,1
55,86,completed,120.074168,4635,7265,1
56,88,completed,84.703932,6302,7811,1
57,85,completed,254.45886,6139,8033,1
58,90,completed,116.681412,6309,7204,1
59,88,completed,188.017731,5485,7339,1
60,85,completed,90.265656,5164,6200,1
61,82,completed,117.529451,4636,7746,1
62,80,completed,175.638798,5050,7051,1
63,92,completed,98.524478,6254,6070,1
64,92,completed,78.45727,6265,6151,1
65,88,completed,225.706448,7893,8381,1
66,88,completed,121.887815,6051,7451,1
67,88,completed,111.385287,4724,6148,1
68,86,completed,79.904872,6351,6923,1
69,86,completed,139.031989,4916,6117,1
70,90,completed,176.12974,4159,6915,1
71,82,completed,186.734272,4525,6887,1
72,80,completed,131.018048,5214,7286,1
73,82,completed,82.351111,4138,6776,1
74,80,completed,90.205473,4829,6077,1
75,82,completed,109.02264,4465,5870,1
76,80,completed,216.325615,5044,8154,1
77,78,completed,111.049676,4977,7220,1
78,88,completed,142.806143,5854,7942,1
79,80,completed,183.565903,4626,8025,1
80,90,completed,121.1373,8287,7272,1
81,80,completed,169.727467,4979,7561,1
82,82,completed,219.68938,4430,8406,1
83,80,completed,92.147303,6532,5925,1
84,86,completed,105.647211,5878,6409,1
85,88,completed,125.230135,5510,7613,1
86,82,completed,117.258974,6114,7175,1
87,88,completed,145.056772,6738,7931,1
88,82,completed,96.122446,5394,6439,1
89,82,completed,129.232844,4912,8326,1
90,86,completed,199.602127,6336,7974,1
91,84,completed,143.367025,6450,5598,1
92,86,completed,214.489548,5523,7256,1
93,85,completed,133.898256,4403,6250,1
94,88,completed,169.870386,5673,7437,1
95,86,completed,108.696424,6214,7191,1
96,96,completed,173.103202,5560,7346,1
97,88,completed,111.802089,5216,7009,1
98,88,completed,132.97146,6845,7555,1
99,88,completed,215.329935,5796,8639,1
100,86,completed,178.654722,6120,7895,1
