jira_id,coverage_percentage,status,eval_time,prompt_tokens,completion_tokens,total_attempts
1,85,completed,3.298961,5261,211,1
2,95,completed,3.992784,6411,183,1
3,90,completed,3.675681,5685,210,1
4,85,completed,5.53174,4402,197,1
5,90,completed,5.204518,6651,204,1
6,95,completed,4.207263,6920,209,1
7,90,completed,4.704625,5441,187,1
8,90,completed,5.726544,6189,210,1
9,90,completed,3.21587,7116,182,1
10,85,completed,4.263054,4167,187,1
11,90,completed,4.144372,6178,199,1
12,90,completed,5.948706,5452,248,1
13,90,completed,4.966326,6317,235,1
14,90,completed,4.000023,5128,208,1
15,90,completed,5.087475,4822,223,1
16,85,completed,3.682282,3746,243,1
17,90,completed,6.269117,6488,201,1
18,90,completed,3.465353,7355,173,1
19,90,completed,5.064307,6049,242,1
20,90,completed,4.737665,5341,215,1
21,90,completed,3.864892,5684,196,1
22,90,completed,4.827675,5516,253,2
23,90,completed,4.1586,6429,222,1
24,90,completed,4.422737,6243,211,1
25,90,completed,2.518574,7049,197,1
26,85,completed,3.815128,5622,206,1
27,95,completed,7.570181,7439,228,1
28,90,completed,5.870567,6118,198,1
29,90,completed,4.846799,6899,212,1
30,90,completed,9.885969,5511,204,1
31,90,completed,3.563465,8984,215,1
32,95,completed,3.478896,9852,203,1
33,90,completed,2.70077,4688,191,1
34,85,completed,4.086239,4498,201,1
35,90,completed,4.137352,6836,189,1
36,85,completed,4.11464,6026,187,1
37,90,completed,3.589641,5676,176,1
38,85,completed,4.18493,5015,203,1
39,90,completed,3.923592,5618,212,1
40,90,completed,3.809933,4954,182,1
41,85,completed,4.776082,4398,199,1
42,90,completed,14.430521,6031,214,1
43,90,completed,4.636889,6338,235,1
44,90,completed,4.314562,5208,201,1
45,90,completed,4.331852,3740,236,1
46,90,completed,4.602594,4641,182,1
47,85,completed,4.315196,3390,194,1
48,85,completed,5.118622,3275,193,1
49,85,completed,3.829189,3434,211,1
50,90,completed,4.711446,5250,204,1
51,90,completed,4.16858,7735,182,1
52,85,completed,4.443544,4670,206,1
53,95,completed,3.616313,6809,209,1
54,90,completed,3.351244,4977,200,1
55,90,completed,5.677169,4636,204,1
56,90,completed,4.970969,6303,185,1
57,95,completed,3.943422,6140,190,1
58,90,completed,10.963804,6310,220,1
59,90,completed,3.860999,5486,217,1
60,90,completed,5.270694,5165,201,1
61,90,completed,3.758985,4637,219,1
62,90,completed,3.355013,5051,247,1
63,95,completed,5.671867,6255,232,1
64,95,completed,3.452182,6266,221,1
65,95,completed,5.41827,7894,230,1
66,90,completed,6.722311,6052,214,1
67,85,completed,6.545772,4725,231,1
68,90,completed,3.739076,6352,204,1
69,85,completed,5.058621,4917,191,1
70,90,completed,5.131869,4160,223,1
71,90,completed,5.706607,4526,242,1
72,85,completed,3.723878,5215,210,1
73,85,completed,3.78276,4139,196,1
74,90,completed,4.225866,4830,170,1
75,90,completed,4.171394,4466,188,1
76,85,completed,4.270458,5045,191,1
77,85,completed,11.844913,4978,190,1
78,90,completed,4.541479,5855,190,1
79,90,completed,4.4207,4627,231,1
80,95,completed,3.975734,8288,185,1
81,90,completed,4.313096,4980,234,1
82,90,completed,5.234756,4431,197,1
83,90,completed,5.224249,6533,222,1
84,90,completed,4.469186,5879,215,1
85,85,completed,4.645055,5511,200,1
86,85,completed,3.743828,6115,204,1
87,90,completed,4.026178,6739,205,1
88,90,completed,4.090331,5395,217,1
89,90,completed,3.857492,4913,184,1
90,90,completed,5.067384,6337,210,1
91,95,completed,5.343465,6451,213,1
92,90,completed,4.278236,5524,194,1
93,85,completed,3.034905,4404,204,1
94,85,completed,5.150342,5674,214,1
95,90,completed,5.321986,6215,236,1
96,95,completed,4.178958,5561,202,1
97,90,completed,3.913782,5217,204,1
98,90,completed,4.046621,6846,208,1
99,95,completed,3.392794,5797,217,1
100,90,completed,4.929636,6121,190,1
