jira_id,coverage_percentage,status,eval_time,prompt_tokens,completion_tokens,total_attempts
1,88,completed,44.804202,5260,1439,1
2,88,completed,58.870962,6410,2327,1
3,90,completed,36.572345,5684,1440,1
4,60,completed,34.250729,4401,1488,1
5,86,completed,39.644443,6650,1574,1
6,82,completed,43.459428,6919,1774,1
7,88,completed,49.319236,5440,2178,1
8,82,completed,33.357189,6188,1404,1
9,88,completed,40.726856,7115,1852,1
10,70,completed,36.966819,4166,1782,1
11,82,completed,57.097375,6177,1901,1
12,92,completed,36.460663,5451,1377,1
13,92,completed,46.16191,6316,2122,1
14,86,completed,32.888301,5127,1328,1
15,82,completed,56.732183,4821,1943,1
16,68,completed,32.680538,3745,1237,1
17,82,completed,50.82504,6487,1959,1
18,88,completed,30.907501,7354,1353,1
19,86,completed,40.816838,6048,1708,1
20,82,completed,47.767576,5340,1882,1
21,85,completed,33.465186,5683,1439,1
22,85,completed,47.660103,5515,2071,1
23,82,completed,36.39938,6428,1543,1
24,82,completed,45.015412,6242,1760,1
25,90,completed,47.797204,7048,1629,1
26,82,completed,35.981623,5621,1442,1
27,88,completed,39.784625,7438,1764,1
28,88,completed,46.314559,6117,1924,1
29,93,completed,41.361013,6898,1688,1
30,78,completed,49.012781,5510,1957,1
31,92,completed,42.490307,8983,1923,1
32,88,completed,50.255712,9851,1772,1
33,86,completed,35.417138,4687,1106,1
34,75,completed,36.879811,4497,1632,1
35,82,completed,48.982771,6835,1688,1
36,88,completed,35.469712,6025,1368,1
37,90,completed,51.669908,5675,1669,1
38,78,completed,32.941525,5014,1503,1
39,82,completed,42.867499,5617,1491,1
40,90,completed,43.485256,4953,1865,1
41,80,completed,44.483019,4397,1820,1
42,82,completed,36.266212,6030,1569,1
43,88,completed,50.400074,6337,1964,1
44,85,completed,46.646788,5207,1698,1
45,88,completed,34.819941,3739,1340,1
46,88,completed,46.556624,4640,1588,1
47,92,completed,32.611155,3389,1338,1
48,86,completed,42.108076,3274,1580,1
49,82,completed,46.217523,3433,1826,1
50,85,completed,53.002568,5249,1786,1
51,88,completed,46.457675,7734,2036,1
52,80,completed,52.437726,4669,1728,1
53,90,completed,52.042002,6808,1980,1
54,88,completed,75.461281,4976,1932,1
55,82,completed,41.530762,4635,1649,1
56,88,completed,45.813111,6302,1551,1
57,80,completed,40.852261,6139,1937,1
58,92,completed,43.865867,6309,1679,1
59,90,completed,43.656863,5485,1336,1
60,75,completed,38.240154,5164,1475,1
61,86,completed,51.375225,4636,1579,1
62,82,completed,45.387416,5050,1484,1
63,90,completed,41.057973,6254,1772,1
64,92,completed,54.94863,6265,1742,1
65,88,completed,52.135996,7893,1804,1
66,88,completed,39.841591,6051,1502,1
67,67,completed,34.997878,4724,1611,1
68,82,completed,54.449105,6351,1762,1
69,82,completed,37.774127,4916,1794,1
70,92,completed,50.451914,4159,1618,1
71,82,completed,37.932024,4525,1612,1
72,82,completed,31.617538,5214,1217,1
73,57,completed,27.207851,4138,1014,1
74,86,completed,46.889892,4829,1398,1
75,82,completed,52.886526,4465,1871,1
76,82,completed,57.595461,5044,1662,1
77,82,completed,42.336763,4977,1582,1
78,88,completed,67.176946,5854,2445,1
79,80,completed,46.312456,4626,1646,1
80,88,completed,44.718858,8287,1761,1
81,88,completed,42.063428,4979,1450,1
82,82,completed,30.055021,4430,1276,1
83,85,completed,38.594179,6532,1573,1
84,86,completed,33.507076,5878,1252,1
85,88,completed,38.316373,5510,1612,1
86,84,completed,44.574567,6114,1514,1
87,88,completed,42.666352,6738,1626,1
88,88,completed,42.85839,5394,1909,1
89,60,completed,40.396134,4912,1553,1
90,88,completed,36.847098,6336,1652,1
91,85,completed,60.166246,6450,1831,1
92,86,completed,43.91364,5523,1744,1
93,80,completed,44.851575,4403,1592,1
94,86,completed,35.735752,5673,1456,1
95,88,completed,51.647096,6214,1920,1
96,92,completed,47.78162,5560,1738,1
97,82,completed,49.908384,5216,1664,1
98,86,completed,43.964055,6845,1709,1
99,88,completed,49.824373,5796,1606,1
100,50,completed,30.30007,6120,1024,1
