jira_id,coverage_percentage,status,eval_time,prompt_tokens,completion_tokens,total_attempts
1,86,completed,102.115742,5260,3375,1
2,88,completed,86.786504,6410,3155,1
3,88,completed,82.673844,5684,3631,1
4,78,completed,82.717829,4401,3368,1
5,88,completed,89.327171,6650,4519,1
6,86,completed,90.170645,6919,3985,1
7,92,completed,98.006769,5440,4083,1
8,70,completed,117.833784,6188,4689,1
9,90,completed,115.804122,7115,4764,1
10,80,completed,92.019429,4166,3813,1
11,86,completed,88.198612,6177,4469,1
12,94,completed,115.812596,5451,4724,1
13,90,completed,69.225955,6316,3169,1
14,82,completed,101.177969,5127,4186,1
15,83,completed,110.775585,4821,4679,1
16,80,completed,106.798291,3745,4026,1
17,88,completed,77.455556,6487,3405,1
18,86,completed,98.118856,7354,4691,1
19,86,completed,79.440505,6048,3641,1
20,84,completed,72.732171,5340,3221,1
21,86,completed,87.44255,5683,3678,1
22,90,completed,80.543978,5515,3669,1
23,78,completed,648.564305,6428,3204,1
24,82,completed,65.279116,6242,3668,1
25,91,completed,120.753483,7048,4497,1
26,82,completed,113.938428,5621,4830,1
27,90,completed,117.220754,7438,4680,1
28,90,completed,68.26633,6117,3108,1
29,92,completed,102.4323,6898,3717,1
30,82,completed,98.750343,5510,3924,1
31,90,completed,93.998882,8983,3875,1
32,86,completed,113.113654,9851,4689,1
33,85,completed,79.117268,4687,3375,1
34,86,completed,68.425432,4497,3468,1
35,88,completed,71.873282,6835,3316,1
36,82,completed,98.785983,6025,4587,1
37,90,completed,103.037733,5675,3925,1
38,80,completed,100.564995,5014,3770,1
39,82,completed,97.077049,5617,4167,1
40,88,completed,91.104121,4953,3750,1
41,85,completed,97.049604,4397,4339,1
42,84,completed,77.720438,6030,3547,1
43,86,completed,62.704567,6337,3178,1
44,82,completed,80.310904,5207,3901,1
45,88,completed,77.415321,3739,3238,1
46,88,completed,74.119325,4640,3037,1
47,88,completed,74.491497,3389,2866,1
48,72,completed,79.228411,3274,4033,1
49,88,completed,83.095858,3433,3181,1
50,80,completed,89.531307,5249,3574,1
51,88,completed,114.913243,7734,5239,1
52,86,completed,96.763472,4669,4238,1
53,86,completed,98.205367,6808,4285,1
54,86,completed,71.277515,4976,3814,1
55,88,completed,101.808633,4635,4211,1
56,84,completed,111.743918,6302,4452,1
57,82,completed,119.675951,6139,4400,1
58,92,completed,111.8673,6309,3649,1
59,88,completed,119.198294,5485,4004,1
60,80,completed,65.842442,5164,3072,1
61,78,completed,74.256781,4636,3582,1
62,71,completed,87.320218,5050,3201,1
63,90,completed,98.521628,6254,4670,1
64,88,completed,92.746932,6265,4173,1
65,86,completed,115.355993,7893,4804,1
66,86,completed,80.361081,6051,3662,1
67,88,completed,102.587699,4724,4419,1
68,88,completed,92.944615,6351,3745,1
69,80,completed,73.684398,4916,3267,1
70,88,completed,72.673319,4159,3208,1
71,78,completed,84.679993,4525,3523,1
72,78,completed,81.091245,5214,3616,1
73,80,completed,108.530874,4138,4348,1
74,78,completed,87.063326,4829,4666,1
75,85,completed,94.515172,4465,3856,1
76,80,completed,128.165369,5044,5405,1
77,80,completed,72.242262,4977,3883,1
78,88,completed,84.752407,5854,4087,1
79,88,completed,100.959748,4626,3885,1
80,88,completed,107.207222,8287,4727,1
81,80,completed,79.27218,4979,3529,1
82,87,completed,79.692579,4430,3376,1
83,87,completed,82.99717,6532,3743,1
84,78,completed,105.703559,5878,4624,1
85,90,completed,98.805514,5510,3568,1
86,83,completed,84.89596,6114,3996,1
87,89,completed,84.382057,6738,4252,1
88,92,completed,105.475606,5394,4090,1
89,86,completed,90.866956,4912,4786,1
90,86,completed,106.578587,6336,4476,1
91,85,completed,85.36591,6450,3705,1
92,85,completed,124.022809,5523,4479,1
93,84,completed,75.832773,4403,3496,1
94,88,completed,128.387879,5673,5085,1
95,88,completed,89.109779,6214,4387,1
96,88,completed,91.553239,5560,3317,1
97,88,completed,103.270536,5216,3744,1
98,88,completed,69.082375,6845,3330,1
99,88,completed,103.087215,5796,4036,1
100,85,completed,102.692559,6120,3936,1
