jira_id,coverage_percentage,status,eval_time,prompt_tokens,completion_tokens,total_attempts
1,85,completed,8.639612,5260,845,1
2,85,completed,5.761015,6410,1214,1
3,85,completed,8.733377,5684,1150,1
4,57,completed,7.136683,4401,890,1
5,85,completed,12.540483,6650,1391,1
6,92,completed,9.192258,6919,1044,1
7,88,completed,8.266824,5440,1068,1
8,85,completed,10.388493,6188,1148,1
9,85,completed,7.572646,7115,893,1
10,80,completed,5.779467,4166,668,1
11,70,completed,4.83845,6177,786,1
12,92,completed,8.427153,5451,899,1
13,85,completed,8.046943,6316,967,1
14,70,completed,6.310506,5127,1045,1
15,85,completed,8.741354,4821,1038,1
16,60,completed,8.610621,3745,1057,1
17,85,completed,9.00727,6487,1057,1
18,85,completed,9.884612,7354,1024,1
19,85,completed,9.90837,6048,997,1
20,88,completed,10.368082,5340,1111,1
21,85,completed,7.541683,5683,920,1
22,85,completed,10.672418,5515,1171,1
23,65,completed,7.070957,6428,851,1
24,75,completed,9.37374,6242,1037,1
25,85,completed,9.394984,7048,1070,1
26,75,completed,6.914942,5621,795,1
27,85,completed,8.494556,7438,1163,1
28,78,completed,10.587478,6117,1120,1
29,85,completed,9.124862,6898,1184,1
30,72,completed,9.309562,5510,823,1
31,92,completed,9.34248,8983,1132,1
32,88,completed,8.245568,9851,864,2
33,85,completed,7.914343,4687,886,1
34,60,completed,11.131866,4497,1097,1
35,78,completed,6.387095,6835,804,1
36,70,completed,6.632776,6025,1051,1
37,90,completed,8.737341,5675,1246,1
38,57,completed,6.127597,5014,755,1
39,85,completed,8.780841,5617,1017,1
40,85,completed,7.587834,4953,994,1
41,75,completed,6.451307,4397,722,1
42,85,completed,6.404868,6030,831,1
43,85,completed,10.863227,6337,1244,1
44,85,completed,8.523553,5207,1140,2
45,75,completed,8.87148,3739,1044,1
46,92,completed,9.530843,4640,1028,1
47,85,completed,7.222586,3389,998,1
48,75,completed,12.365004,3274,1395,1
49,78,completed,8.606302,3433,1087,1
50,85,completed,8.599541,5249,954,1
51,85,completed,8.775248,7734,934,1
52,70,completed,6.041557,4669,723,1
53,85,completed,8.522605,6808,1243,1
54,82,completed,6.603589,4976,827,1
55,85,completed,5.951872,4635,882,1
56,88,completed,7.489368,6302,957,1
57,78,completed,10.788123,6139,1282,1
58,85,completed,8.522952,6309,1045,1
59,85,completed,6.592665,5485,1131,1
60,78,completed,5.828358,5164,916,1
61,85,completed,5.166749,4636,859,1
62,85,completed,7.665082,5050,1022,1
63,92,completed,10.003258,6254,1313,1
64,85,completed,9.551356,6265,1355,1
65,82,completed,6.271877,7893,673,1
66,82,completed,7.923894,6051,937,1
67,82,completed,9.688827,4724,1317,1
68,85,completed,9.702934,6351,1183,1
69,80,completed,8.203276,4916,893,1
70,85,completed,6.607529,4159,833,1
71,65,completed,10.139567,4525,1133,1
72,57,completed,9.65138,5214,831,1
73,57,completed,7.451012,4138,917,1
74,65,completed,7.711491,4829,704,1
75,60,completed,6.303144,4465,809,1
76,71,completed,7.012313,5044,705,1
77,57,completed,8.966094,4977,1063,1
78,88,completed,6.969367,5854,1152,1
79,60,completed,7.573168,4626,840,1
80,85,completed,8.870684,8287,1255,1
81,85,completed,8.15757,4979,1037,1
82,72,completed,10.140833,4430,1006,1
83,85,completed,9.11499,6532,877,2
84,72,completed,7.44604,5878,968,1
85,72,completed,8.64785,5510,1049,1
86,85,completed,6.142706,6114,637,1
87,82,completed,9.186563,6738,1083,1
88,72,completed,7.603806,5394,1059,1
89,80,completed,7.628853,4912,935,2
90,92,completed,10.95504,6336,1134,1
91,90,completed,9.255175,6450,968,1
92,92,completed,8.084739,5523,777,1
93,85,completed,8.462269,4403,931,1
94,57,completed,8.472035,5673,974,1
95,85,completed,9.528221,6214,879,1
96,75,completed,7.23728,5560,882,1
97,57,completed,7.939005,5216,888,1
98,92,completed,6.174497,6845,726,1
99,88,completed,6.620706,5796,878,1
100,78,completed,10.989691,6120,1201,1
