jira_id,coverage_percentage,status,eval_time,prompt_tokens,completion_tokens,total_attempts
1,70,completed,19.770114,5260,2174,1
2,88,completed,16.764485,6410,1813,1
3,86,completed,22.26287,5684,2242,1
4,65,completed,44.272258,4401,1854,1
5,82,completed,22.506551,6650,2099,1
6,85,completed,25.455718,6919,2517,1
7,82,completed,23.534811,5440,2274,1
8,57,completed,18.756178,6188,2007,1
9,88,completed,25.144035,7115,2297,1
10,57,completed,19.940063,4166,2062,1
11,57,completed,20.616901,6177,1946,1
12,88,completed,23.35307,5451,2216,1
13,88,completed,18.978801,6316,2155,1
14,82,completed,19.34431,5127,1626,1
15,86,completed,30.845923,4821,2913,1
16,70,completed,18.599505,3745,1981,1
17,85,completed,19.586283,6487,2058,1
18,87,completed,15.931946,7354,1907,1
19,85,completed,18.695816,6048,1872,1
20,80,completed,18.092697,5340,1981,1
21,80,completed,20.259329,5683,2051,1
22,82,completed,18.759174,5515,2062,1
23,60,completed,20.224896,6428,2116,1
24,88,completed,17.35384,6242,1928,1
25,88,completed,25.533061,7048,2239,1
26,82,completed,21.144173,5621,2236,1
27,85,completed,25.684308,7438,2529,1
28,88,completed,17.869814,6117,1664,1
29,82,completed,20.717031,6898,1821,1
30,70,completed,23.802953,5510,2250,1
31,80,completed,21.113961,8983,2389,1
32,85,completed,21.730558,9851,2082,1
33,70,completed,25.708754,4687,2326,1
34,70,completed,24.069509,4497,2055,1
35,57,completed,20.396791,6835,2008,1
36,80,completed,16.789412,6025,1741,1
37,82,completed,20.500806,5675,1839,1
38,64,completed,19.35651,5014,2117,1
39,82,completed,22.657463,5617,2168,1
40,85,completed,20.260005,4953,2010,1
41,50,completed,21.653207,4397,2003,1
42,82,completed,21.988206,6030,1916,1
43,88,completed,26.62271,6337,2873,1
44,88,completed,21.567618,5207,2270,1
45,85,completed,27.488151,3739,2108,1
46,85,completed,28.158479,4640,2006,1
47,85,completed,24.680401,3389,2144,1
48,85,completed,21.52002,3274,2266,1
49,80,completed,17.851226,3433,1834,1
50,85,completed,23.838893,5249,2326,1
51,85,completed,33.84987,7734,2401,1
52,80,completed,18.647915,4669,1737,1
53,82,completed,24.549665,6808,2320,1
54,78,completed,21.527345,4976,2178,1
55,78,completed,16.565535,4635,1753,1
56,88,completed,23.027609,6302,2658,1
57,80,completed,22.820802,6139,2385,1
58,90,completed,20.511372,6309,2297,1
59,70,completed,17.344871,5485,1830,1
60,57,completed,19.932881,5164,1897,1
61,80,completed,15.552633,4636,1616,1
62,82,completed,19.939083,5050,2120,1
63,92,completed,22.110227,6254,2076,1
64,88,completed,18.456072,6265,2081,1
65,90,completed,21.376144,7893,2254,1
66,88,completed,27.491785,6051,2535,1
67,88,completed,16.403628,4724,1513,1
68,90,completed,21.12403,6351,2418,1
69,80,completed,21.215751,4916,2266,1
70,88,completed,20.027955,4159,1938,1
71,76,completed,23.149818,4525,2245,1
72,82,completed,24.549258,5214,1841,1
73,78,completed,18.657503,4138,2074,1
74,85,completed,18.672613,4829,1756,1
75,78,completed,18.683569,4465,1889,1
76,60,completed,21.385423,5044,2215,1
77,80,completed,19.524761,4977,2151,1
78,88,completed,24.611978,5854,2908,1
79,86,completed,17.077737,4626,1897,1
80,88,completed,24.797541,8287,2129,1
81,85,completed,19.496215,4979,1971,1
82,85,completed,17.514185,4430,1943,1
83,85,completed,19.139379,6532,1942,1
84,88,completed,23.385551,5878,2182,1
85,80,completed,27.824322,5510,2213,1
86,80,completed,19.015404,6114,2158,1
87,88,completed,25.538947,6738,2418,1
88,85,completed,24.759129,5394,2389,1
89,82,completed,22.360307,4912,1956,1
90,85,completed,25.550415,6336,2244,1
91,88,completed,24.362956,6450,2247,1
92,88,completed,22.208508,5523,2416,1
93,80,completed,24.334703,4403,2015,1
94,88,completed,20.484031,5673,1970,1
95,88,completed,25.9758,6214,2371,1
96,85,completed,20.27212,5560,2127,1
97,85,completed,23.210366,5216,1665,1
98,86,completed,19.72137,6845,2331,1
99,88,completed,27.339263,5796,2325,1
100,88,completed,25.889944,6120,2194,1
