jira_id,coverage_percentage,status,eval_time,prompt_tokens,completion_tokens,total_attempts
1,60,completed,44.848553,5260,2479,1
2,88,completed,36.340296,6410,2190,1
3,88,completed,36.761192,5684,2110,1
4,78,completed,50.706745,4401,1934,1
5,88,completed,44.05176,6650,2350,1
6,88,completed,18.203054,6919,2351,1
7,85,completed,36.614938,5440,1768,1
8,88,completed,44.082446,6188,1825,1
9,82,completed,62.947959,7115,2238,1
10,70,completed,33.885284,4166,1917,1
11,85,completed,39.282242,6177,2329,1
12,85,completed,38.52756,5451,2094,1
13,88,completed,57.259518,6316,2422,1
14,72,completed,41.181672,5127,2120,1
15,80,completed,26.115264,4821,2332,1
16,78,completed,28.168874,3745,1807,2
17,88,completed,43.8061,6487,2264,1
18,92,completed,31.79244,7354,2062,1
19,86,completed,39.432365,6048,2028,1
20,86,completed,45.323737,5340,1873,1
21,82,completed,28.144423,5683,2009,1
22,80,completed,33.749749,5515,2018,1
23,60,completed,36.857266,6428,2175,1
24,82,completed,36.959252,6242,1924,1
25,87,completed,33.114524,7048,2266,1
26,82,completed,31.304036,5621,1927,1
27,90,completed,80.222556,7438,2241,1
28,88,completed,38.041157,6117,2410,1
29,88,completed,46.367131,6898,2494,2
30,57,completed,28.611658,5510,1610,1
31,84,completed,46.54898,8983,2366,1
32,82,completed,62.357646,9851,2207,1
33,57,completed,36.111434,4687,1937,1
34,65,completed,50.604587,4497,1992,1
35,72,completed,35.580856,6835,2092,1
36,85,completed,51.701282,6025,1719,1
37,85,completed,41.802864,5675,2185,1
38,60,completed,42.802464,5014,2093,1
39,82,completed,28.524619,5617,2008,2
40,85,completed,33.460844,4953,1977,1
41,80,completed,75.340015,4397,2030,1
42,82,completed,61.641215,6030,2462,1
43,85,completed,46.143498,6337,2708,1
44,85,completed,50.308174,5207,2805,1
45,88,completed,47.433688,3739,1859,1
46,85,completed,37.702164,4640,1998,1
47,86,completed,21.6802,3389,1833,1
48,78,completed,50.388045,3274,1819,1
49,82,completed,46.630837,3433,1899,1
50,85,completed,50.520598,5249,1927,1
51,90,completed,37.795747,7734,2171,1
52,70,completed,60.467619,4669,2793,1
53,85,completed,63.795135,6808,1973,1
54,88,completed,35.991067,4976,1943,1
55,60,completed,19.953949,4635,1662,1
56,88,completed,41.908992,6302,2044,1
57,82,completed,41.912744,6139,2193,1
58,90,completed,55.09117,6309,2445,1
59,88,completed,45.363059,5485,2497,1
60,80,completed,38.07641,5164,2081,1
61,85,completed,48.915091,4636,2255,1
62,80,completed,39.073932,5050,2205,1
63,88,completed,67.682005,6254,2221,1
64,88,completed,76.675574,6265,2310,1
65,86,completed,42.282884,7893,2231,1
66,88,completed,51.340305,6051,2350,1
67,85,completed,48.541963,4724,2067,1
68,88,completed,42.359514,6351,2185,1
69,78,completed,41.693791,4916,2173,1
70,85,completed,43.771408,4159,2030,1
71,80,completed,35.540801,4525,2062,1
72,72,completed,35.282581,5214,2195,1
73,80,completed,41.605558,4138,2226,1
74,80,completed,44.804953,4829,2035,1
75,80,completed,33.081901,4465,1890,1
76,75,completed,38.577679,5044,1967,1
77,65,completed,54.351957,4977,2239,1
78,80,completed,48.490096,5854,2608,1
79,85,completed,41.618463,4626,1984,1
80,85,completed,39.588111,8287,2112,1
81,71,completed,36.05783,4979,2075,1
82,82,completed,50.716158,4430,1417,1
83,90,completed,38.552742,6532,2146,1
84,88,completed,41.784464,5878,1693,1
85,55,completed,54.216486,5510,2229,1
86,85,completed,50.798852,6114,1868,1
87,88,completed,51.339794,6738,2190,1
88,82,completed,79.76516,5394,2393,1
89,60,completed,30.786277,4912,1883,1
90,88,completed,53.529771,6336,2108,1
91,85,completed,41.865878,6450,2085,1
92,85,completed,51.757865,5523,2571,1
93,70,completed,44.135453,4403,2473,1
94,80,completed,33.091594,5673,2055,1
95,85,completed,36.882571,6214,2323,1
96,90,completed,84.282953,5560,2847,1
97,65,completed,49.609861,5216,1763,1
98,80,completed,35.634375,6845,2025,1
99,88,completed,38.183198,5796,2404,1
100,86,completed,46.622821,6120,2316,1
