jira_id,coverage_percentage,status,eval_time,prompt_tokens,completion_tokens,total_attempts
1,57,completed,15.977129,5260,980,1
2,90,completed,29.45743,6410,1037,1
3,85,completed,21.655831,5684,1218,1
4,80,completed,24.331847,4401,1119,1
5,88,completed,22.499035,6650,1250,1
6,92,completed,30.756426,6919,1435,1
7,88,completed,17.658734,5440,1196,1
8,78,completed,18.013292,6188,943,1
9,85,completed,24.435446,7115,1321,1
10,75,completed,18.46415,4166,915,1
11,78,completed,19.277045,6177,1107,1
12,78,completed,37.260935,5451,1496,1
13,88,completed,23.702659,6316,1349,1
14,78,completed,20.181775,5127,1089,1
15,88,completed,23.034387,4821,1393,1
16,75,completed,15.669085,3745,1013,1
17,78,completed,27.594695,6487,1318,1
18,90,completed,15.645405,7354,965,1
19,78,completed,23.159845,6048,1085,1
20,85,completed,20.448373,5340,1197,1
21,85,completed,25.648126,5683,1105,1
22,85,completed,19.378778,5515,1124,1
23,85,completed,19.273046,6428,1090,1
24,78,completed,17.730906,6242,1136,1
25,82,completed,31.908244,7048,1292,1
26,78,completed,19.460193,5621,975,1
27,88,completed,25.483634,7438,1450,1
28,90,completed,25.663079,6117,1282,1
29,85,completed,19.953334,6898,1029,1
30,75,completed,19.667055,5510,1060,1
31,85,completed,40.872749,8983,1096,1
32,88,completed,22.922288,9851,1217,1
33,85,completed,17.998145,4687,1192,1
34,75,completed,21.561632,4497,945,1
35,85,completed,22.403941,6835,1099,1
36,80,completed,24.156883,6025,1090,1
37,85,completed,18.915205,5675,1189,1
38,75,completed,26.623466,5014,957,1
39,80,completed,19.942426,5617,958,1
40,85,completed,18.139653,4953,1149,1
41,80,completed,23.594493,4397,1059,1
42,88,completed,18.709283,6030,1045,1
43,85,completed,20.831917,6337,1187,2
44,72,completed,19.675521,5207,980,1
45,85,completed,20.123459,3739,952,1
46,85,completed,22.775539,4640,1203,1
47,88,completed,18.410564,3389,1121,1
48,80,completed,23.805889,3274,1245,1
49,78,completed,17.83124,3433,1131,1
50,82,completed,22.681456,5249,1115,1
51,85,completed,24.254862,7734,1131,1
52,80,completed,22.414281,4669,849,1
53,88,completed,20.682696,6808,1097,1
54,85,completed,23.834528,4976,1026,1
55,80,completed,18.959001,4635,1032,1
56,88,completed,20.27054,6302,1111,1
57,84,completed,21.415544,6139,1204,1
58,88,completed,24.845352,6309,1296,1
59,78,completed,19.799152,5485,926,1
60,88,completed,25.060936,5164,1210,1
61,88,completed,31.439222,4636,1104,1
62,85,completed,20.698146,5050,1013,1
63,88,completed,37.445124,6254,1150,1
64,88,completed,34.349824,6265,1310,1
65,85,completed,30.28129,7893,1400,1
66,85,completed,29.704453,6051,1498,1
67,78,completed,24.056903,4724,967,1
68,88,completed,18.867078,6351,1299,1
69,75,completed,16.245405,4916,1033,1
70,78,completed,27.39129,4159,1066,1
71,75,completed,17.492384,4525,890,1
72,80,completed,22.1605,5214,958,1
73,75,completed,18.214764,4138,997,1
74,78,completed,43.370358,4829,1117,1
75,80,completed,17.537338,4465,782,1
76,75,completed,18.109684,5044,1013,1
77,78,completed,22.236168,4977,1205,1
78,85,completed,23.492992,5854,1398,1
79,70,completed,22.83898,4626,1094,1
80,85,completed,30.500511,8287,1366,1
81,88,completed,19.52195,4979,1112,1
82,78,completed,23.470765,4430,1011,1
83,92,completed,19.256386,6532,1174,1
84,78,completed,30.711916,5878,1227,1
85,78,completed,19.796885,5510,1058,1
86,85,completed,19.840263,6114,907,1
87,80,completed,27.885294,6738,1145,1
88,85,completed,22.817808,5394,1140,1
89,88,completed,29.671746,4912,1162,1
90,85,completed,28.308319,6336,1550,1
91,88,completed,36.476041,6450,1126,1
92,78,completed,38.582109,5523,1509,1
93,78,completed,17.036609,4403,1043,1
94,85,completed,19.840314,5673,1158,1
95,85,completed,18.345458,6214,983,1
96,80,completed,16.78886,5560,913,1
97,80,completed,19.341748,5216,1022,1
98,88,completed,20.025915,6845,1194,2
99,85,completed,21.431631,5796,1165,1
100,80,completed,24.118419,6120,1335,1
