jira_id,coverage_percentage,status,eval_time,prompt_tokens,completion_tokens,total_attempts
1,90,completed,6.532192,5261,488,1
2,95,completed,7.416521,6411,442,1
3,95,completed,9.772725,5685,576,1
4,90,completed,6.896637,4402,446,1
5,95,completed,11.714543,6651,532,1
6,95,completed,9.498997,6920,665,1
7,95,completed,7.099489,5441,523,1
8,95,completed,6.692593,6189,497,1
9,95,completed,7.933271,7116,602,1
10,90,completed,5.071817,4167,384,1
11,90,completed,11.42963,6178,458,1
12,90,completed,7.871301,5452,512,1
13,95,completed,6.675586,6317,453,1
14,95,completed,7.847898,5128,494,1
15,90,completed,6.142813,4822,457,1
16,90,completed,6.41735,3746,428,1
17,90,completed,9.093081,6488,544,1
18,95,completed,9.477115,7355,624,1
19,95,completed,8.193599,6049,503,1
20,90,completed,7.039393,5341,538,1
21,90,completed,7.632232,5684,581,1
22,90,completed,9.319169,5516,533,1
23,90,completed,8.74685,6429,488,1
24,90,completed,6.985735,6243,521,1
25,95,completed,9.769142,7049,475,1
26,90,completed,9.079936,5622,579,1
27,90,completed,8.872395,7439,618,1
28,90,completed,10.755942,6118,603,1
29,90,completed,9.218635,6899,598,1
30,90,completed,10.431582,5511,504,1
31,90,completed,8.403744,8984,595,1
32,95,completed,8.54299,9852,537,1
33,95,completed,9.244366,4688,474,1
34,95,completed,6.441577,4498,459,1
35,95,completed,8.472309,6836,549,1
36,90,completed,8.897715,6026,549,1
37,90,completed,7.639699,5676,523,1
38,90,completed,6.660473,5015,389,1
39,90,completed,9.642512,5618,491,1
40,90,completed,8.509179,4954,490,1
41,90,completed,8.912617,4398,467,1
42,90,completed,6.819407,6031,438,1
43,95,completed,8.059168,6338,464,1
44,90,completed,8.826681,5208,501,1
45,95,completed,8.775842,3740,435,1
46,95,completed,8.506423,4641,545,1
47,95,completed,6.828736,3390,344,1
48,90,completed,7.375003,3275,453,1
49,90,completed,5.220747,3434,395,1
50,90,completed,6.938216,5250,488,1
51,95,completed,8.26216,7735,521,1
52,90,completed,7.724735,4670,493,1
53,95,completed,8.171697,6809,527,1
54,90,completed,8.713655,4977,580,1
55,90,completed,7.328786,4636,398,1
56,90,completed,6.9621,6303,488,1
57,90,completed,7.995902,6140,548,1
58,95,completed,9.213691,6310,552,1
59,95,completed,8.169694,5486,544,1
60,90,completed,7.961489,5165,558,1
61,95,completed,10.129901,4637,424,1
62,95,completed,8.845526,5051,522,1
63,90,completed,7.679963,6255,503,1
64,90,completed,11.036137,6266,579,1
65,95,completed,7.869854,7894,473,1
66,95,completed,12.325005,6052,458,1
67,95,completed,6.491343,4725,456,1
68,95,completed,7.878545,6352,474,1
69,90,completed,9.433869,4917,530,1
70,95,completed,5.80804,4160,409,1
71,90,completed,7.200974,4526,532,1
72,90,completed,9.537522,5215,540,1
73,90,completed,5.889235,4139,455,1
74,90,completed,6.081341,4830,401,1
75,90,completed,5.908057,4466,422,1
76,90,completed,8.013127,5045,557,1
77,90,completed,8.103411,4978,501,1
78,90,completed,11.10261,5855,503,1
79,85,completed,7.320918,4627,481,1
80,90,completed,10.547957,8288,563,1
81,95,completed,7.792304,4980,505,1
82,90,completed,6.335875,4431,402,1
83,95,completed,7.301681,6533,503,1
84,95,completed,8.386414,5879,553,1
85,90,completed,7.650354,5511,504,1
86,90,completed,12.937469,6115,517,1
87,90,completed,9.734115,6739,547,1
88,90,completed,9.082349,5395,541,1
89,95,completed,7.127947,4913,426,1
90,90,completed,7.780536,6337,549,1
91,90,completed,6.848142,6451,531,1
92,90,completed,7.339402,5524,527,1
93,90,completed,9.238811,4404,498,1
94,85,completed,8.450687,5674,523,1
95,95,completed,6.209721,6215,448,1
96,95,completed,6.602006,5561,447,1
97,95,completed,6.413547,5217,483,1
98,95,completed,9.223656,6846,549,1
99,95,completed,8.159901,5797,484,1
100,95,completed,7.169529,6121,542,1
