jira_id,coverage_percentage,status,eval_time,prompt_tokens,completion_tokens,total_attempts
1,85,completed,5.565787,5261,185,1
2,95,completed,5.88887,6411,198,1
3,90,completed,5.798741,5685,209,1
4,85,completed,5.04704,4402,200,1
5,95,completed,4.602136,6651,219,1
6,90,completed,3.829289,6920,220,1
7,90,completed,5.778553,5441,217,1
8,90,completed,8.360016,6189,212,1
9,90,completed,5.223967,7116,232,1
10,85,completed,5.672514,4167,244,1
11,90,completed,4.299074,6178,201,1
12,90,completed,5.419705,5452,235,1
13,90,completed,5.114071,6317,201,1
14,90,completed,5.239123,5128,234,1
15,90,completed,4.638359,4822,188,1
16,85,completed,4.99141,3746,196,1
17,90,completed,5.810742,6488,202,1
18,95,completed,3.547256,7355,173,1
19,90,completed,6.720824,6049,213,2
20,90,completed,5.89479,5341,188,1
21,90,completed,5.054003,5684,196,1
22,90,completed,4.942641,5516,224,1
23,90,completed,4.336971,6429,222,1
24,90,completed,4.772815,6243,195,1
25,90,completed,3.753962,7049,162,1
26,90,completed,4.957204,5622,193,1
27,95,completed,5.253985,7439,230,1
28,90,completed,4.168001,6118,204,1
29,90,completed,5.563914,6899,232,1
30,90,completed,5.983832,5511,212,1
31,90,completed,5.91296,8984,166,1
32,95,completed,5.596873,9852,230,1
33,90,completed,4.941625,4688,188,1
34,85,completed,4.774947,4498,233,1
35,90,completed,4.487317,6836,189,1
36,85,completed,4.491528,6026,186,1
37,90,completed,4.357073,5676,182,1
38,85,completed,4.660156,5015,204,1
39,90,completed,4.844256,5618,210,1
40,90,completed,5.094031,4954,196,1
41,85,completed,4.394858,4398,192,1
42,90,completed,5.367179,6031,217,1
43,90,completed,6.128151,6338,221,2
44,90,completed,5.524622,5208,225,1
45,90,completed,4.984776,3740,230,1
46,90,completed,5.373572,4641,221,1
47,90,completed,3.616885,3390,223,1
48,85,completed,3.969597,3275,201,1
49,85,completed,3.809999,3434,170,1
50,90,completed,4.842993,5250,211,1
51,90,completed,5.668855,7735,189,1
52,85,completed,4.184572,4670,206,1
53,95,completed,5.683484,6809,190,1
54,90,completed,3.722571,4977,182,1
55,90,completed,5.200959,4636,200,1
56,90,completed,5.463035,6303,188,1
57,90,completed,3.676876,6140,166,1
58,95,completed,5.215539,6310,229,1
59,90,completed,4.983309,5486,192,1
60,90,completed,5.049211,5165,204,1
61,90,completed,5.27135,4637,214,1
62,90,completed,5.271182,5051,224,1
63,95,completed,6.475129,6255,258,1
64,95,completed,5.220683,6266,195,1
65,95,completed,5.282602,7894,232,1
66,90,completed,4.923569,6052,213,1
67,85,completed,3.9399,4725,214,1
68,90,completed,5.349898,6352,202,1
69,85,completed,4.716342,4917,207,1
70,90,completed,6.265854,4160,208,1
71,90,completed,4.622254,4526,207,1
72,90,completed,4.034913,5215,192,1
73,85,completed,4.934449,4139,198,1
74,85,completed,4.431438,4830,204,1
75,90,completed,6.296272,4466,228,1
76,85,completed,5.154961,5045,220,1
77,85,completed,4.970682,4978,190,1
78,90,completed,4.486311,5855,206,1
79,90,completed,4.469659,4627,215,1
80,95,completed,5.972243,8288,210,1
81,90,completed,4.835222,4980,193,1
82,90,completed,4.45796,4431,190,1
83,90,completed,6.248976,6533,218,1
84,90,completed,6.836951,5879,203,1
85,90,completed,4.706695,5511,197,1
86,85,completed,4.860815,6115,204,1
87,90,completed,4.94612,6739,213,1
88,90,completed,4.286868,5395,215,1
89,90,completed,4.908027,4913,184,1
90,90,completed,5.377848,6337,219,1
91,95,completed,5.678811,6451,191,1
92,90,completed,2.901366,5524,154,1
93,90,completed,4.332477,4404,186,1
94,85,completed,4.364236,5674,212,1
95,90,completed,4.93399,6215,224,1
96,95,completed,5.526871,5561,175,1
97,90,completed,5.36589,5217,198,1
98,90,completed,5.843885,6846,221,1
99,95,completed,6.429778,5797,166,1
100,90,completed,4.469165,6121,194,1
