jira_id,coverage_percentage,status,eval_time,prompt_tokens,completion_tokens,total_attempts
1,84,completed,85.270696,5260,4255,1
2,87,completed,88.581758,6410,4080,1
3,88,completed,120.748408,5684,5004,1
4,82,completed,77.104985,4401,3438,1
5,80,completed,86.148963,6650,4395,1
6,82,completed,81.45175,6919,3974,1
7,90,completed,125.634155,5440,4972,1
8,70,completed,104.072929,6188,4292,1
9,84,completed,95.818854,7115,4701,1
10,80,completed,110.956623,4166,3838,1
11,88,completed,78.617311,6177,3676,1
12,88,completed,87.576598,5451,3928,1
13,94,completed,77.391459,6316,3582,1
14,84,completed,61.053507,5127,2586,1
15,80,completed,91.096488,4821,4403,1
16,78,completed,80.974331,3745,3265,1
17,88,completed,106.912851,6487,4125,1
18,90,completed,81.473873,7354,3489,1
19,85,completed,97.755405,6048,4567,1
20,86,completed,78.961292,5340,3507,1
21,83,completed,80.733485,5683,3887,1
22,90,completed,79.807234,5515,3869,1
23,82,completed,77.265416,6428,3446,1
24,85,completed,79.856101,6242,3719,1
25,92,completed,79.808084,7048,3823,1
26,82,completed,98.77076,5621,4349,1
27,90,completed,66.934857,7438,3383,1
28,92,completed,73.020197,6117,3513,1
29,90,completed,99.9813,6898,4132,1
30,78,completed,88.347788,5510,4671,1
31,86,completed,96.787947,8983,4615,1
32,86,completed,76.838773,9851,3782,1
33,85,completed,83.94998,4687,4070,1
34,80,completed,87.949032,4497,3900,1
35,82,completed,77.467863,6835,3682,1
36,80,completed,66.525943,6025,3603,1
37,88,completed,78.423315,5675,3675,1
38,72,completed,83.104918,5014,3653,1
39,85,completed,86.928362,5617,3104,1
40,92,completed,65.231488,4953,3083,1
41,82,completed,80.922057,4397,3582,1
42,78,completed,84.324979,6030,3539,1
43,85,completed,86.677491,6337,3782,1
44,86,completed,91.528,5207,4070,1
45,90,completed,99.916992,3739,4754,1
46,90,completed,94.673024,4640,4671,1
47,90,completed,78.630732,3389,3204,1
48,82,completed,86.672301,3274,3941,1
49,90,completed,77.036122,3433,3697,1
50,90,completed,68.852948,5249,3432,1
51,86,completed,89.869409,7734,4178,1
52,82,completed,93.384829,4669,3975,1
53,87,completed,99.263361,6808,4212,1
54,88,completed,99.940046,4976,4256,1
55,80,completed,76.657714,4635,3613,1
56,84,completed,77.78617,6302,4000,1
57,82,completed,112.995083,6139,5455,1
58,92,completed,79.758902,6309,3966,1
59,88,completed,82.744678,5485,4280,1
60,86,completed,89.76804,5164,4127,1
61,82,completed,74.88862,4636,3667,1
62,85,completed,73.575681,5050,3402,1
63,90,completed,93.405362,6254,3903,1
64,92,completed,97.160291,6265,4157,1
65,88,completed,82.533334,7893,4376,1
66,88,completed,89.260026,6051,4090,1
67,67,completed,83.556767,4724,3877,1
68,90,completed,69.232976,6351,3350,1
69,72,completed,92.090539,4916,4277,1
70,92,completed,74.676332,4159,3684,1
71,85,completed,91.405872,4525,4179,1
72,85,completed,94.559998,5214,3854,1
73,86,completed,73.297666,4138,3642,1
74,80,completed,80.41804,4829,3129,1
75,80,completed,96.406358,4465,4462,1
76,83,completed,70.394193,5044,3646,1
77,86,completed,81.731442,4977,3353,1
78,82,completed,89.665295,5854,4287,1
79,85,completed,92.463465,4626,4339,1
80,88,completed,93.097655,8287,3699,1
81,64,completed,108.394292,4979,4976,1
82,82,completed,66.053571,4430,3804,1
83,88,completed,67.016731,6532,3389,1
84,86,completed,109.884068,5878,4129,1
85,88,completed,72.853684,5510,3729,1
86,84,completed,103.733842,6114,4440,1
87,86,completed,102.096435,6738,4451,1
88,90,completed,93.426771,5394,4323,1
89,85,completed,97.929518,4912,3493,1
90,88,completed,99.536513,6336,4071,1
91,85,completed,88.972563,6450,3844,1
92,86,completed,122.683952,5523,4792,1
93,86,completed,73.533297,4403,3533,1
94,85,completed,118.836337,5673,4718,1
95,90,completed,117.600718,6214,5078,1
96,92,completed,91.304973,5560,4166,1
97,84,completed,78.918419,5216,3816,1
98,88,completed,88.953179,6845,4404,1
99,85,completed,69.990482,5796,3665,1
100,90,completed,125.594317,6120,5066,1
