jira_id,coverage_percentage,status,eval_time,prompt_tokens,completion_tokens,total_attempts
1,80,completed,21.025982,5260,1645,1
2,88,completed,46.638377,6410,2208,1
3,92,completed,37.131742,5684,1624,1
4,82,completed,23.342401,4401,1609,1
5,88,completed,47.158075,6650,1942,1
6,88,completed,22.881769,6919,1832,1
7,86,completed,21.532315,5440,1654,1
8,75,completed,22.600023,6188,1754,1
9,86,completed,30.585437,7115,2022,1
10,72,completed,22.339269,4166,1358,1
11,82,completed,35.451798,6177,1424,1
12,88,completed,19.913164,5451,1706,1
13,88,completed,21.151397,6316,1631,1
14,67,completed,17.738031,5127,1308,1
15,88,completed,22.093813,4821,1585,1
16,78,completed,22.650256,3745,1624,1
17,88,completed,26.213925,6487,1799,1
18,86,completed,34.707235,7354,1588,1
19,82,completed,32.38001,6048,1316,1
20,72,completed,24.032059,5340,1468,1
21,86,completed,21.635169,5683,1598,1
22,85,completed,46.757774,5515,1916,1
23,72,completed,45.83409,6428,1748,1
24,78,completed,45.599403,6242,1876,1
25,90,completed,29.899705,7048,2216,1
26,80,completed,31.832997,5621,1464,1
27,92,completed,25.439285,7438,1908,1
28,88,completed,40.039331,6117,1830,1
29,91,completed,38.866066,6898,1538,1
30,78,completed,23.282035,5510,1479,1
31,90,completed,27.292073,8983,1918,1
32,88,completed,24.190027,9851,1673,1
33,90,completed,19.565108,4687,1493,1
34,85,completed,32.000346,4497,1618,1
35,82,completed,23.142837,6835,1454,1
36,82,completed,22.197924,6025,1096,1
37,92,completed,21.415862,5675,1414,1
38,78,completed,26.917705,5014,1652,1
39,82,completed,45.242146,5617,1799,1
40,92,completed,30.064245,4953,2156,1
41,80,completed,23.190811,4397,1715,1
42,68,completed,44.332071,6030,1875,1
43,88,completed,42.913876,6337,1783,1
44,88,completed,61.023436,5207,2338,1
45,88,completed,34.111786,3739,1478,1
46,88,completed,20.785252,4640,1559,1
47,88,completed,35.020478,3389,1703,1
48,88,completed,35.643229,3274,1516,1
49,88,completed,25.16074,3433,1628,1
50,92,completed,21.817625,5249,1461,1
51,86,completed,50.908123,7734,1969,1
52,88,completed,33.794405,4669,1373,1
53,91,completed,31.119101,6808,1468,1
54,88,completed,48.069432,4976,2021,1
55,86,completed,20.475548,4635,1327,1
56,88,completed,26.58753,6302,1600,1
57,82,completed,31.420557,6139,2298,1
58,88,completed,20.905744,6309,1558,1
59,86,completed,19.758575,5485,1505,1
60,82,completed,42.366791,5164,1563,1
61,86,completed,27.498994,4636,1039,1
62,78,completed,33.623568,5050,1803,1
63,88,completed,44.664612,6254,1862,1
64,91,completed,24.034893,6265,1796,1
65,88,completed,29.319194,7893,1876,1
66,88,completed,34.631599,6051,1745,1
67,85,completed,30.052444,4724,1396,1
68,88,completed,31.833333,6351,1757,1
69,82,completed,25.083072,4916,1778,1
70,90,completed,18.54628,4159,1352,1
71,70,completed,15.838373,4525,1209,1
72,80,completed,34.027876,5214,1609,1
73,80,completed,16.688111,4138,1308,1
74,82,completed,41.24604,4829,1831,1
75,88,completed,20.26662,4465,1345,1
76,84,completed,32.116734,5044,1706,1
77,88,completed,40.042774,4977,1598,1
78,88,completed,46.130069,5854,1905,1
79,82,completed,30.33801,4626,1719,1
80,90,completed,54.181766,8287,2404,1
81,86,completed,17.48108,4979,1408,1
82,82,completed,24.54109,4430,1884,1
83,85,completed,32.473253,6532,1502,1
84,88,completed,34.326414,5878,1422,1
85,88,completed,26.758112,5510,1575,1
86,82,completed,43.032476,6114,1904,1
87,88,completed,37.004693,6738,1600,1
88,92,completed,24.737361,5394,1740,1
89,70,completed,35.299314,4912,1453,1
90,88,completed,25.250853,6336,1970,1
91,70,completed,20.09637,6450,1625,1
92,86,completed,18.808811,5523,1477,1
93,80,completed,22.570326,4403,1571,1
94,86,completed,32.207589,5673,1629,1
95,88,completed,32.216393,6214,1559,1
96,88,completed,21.522252,5560,1699,1
97,85,completed,25.480893,5216,1914,1
98,88,completed,50.124342,6845,2095,1
99,90,completed,21.404912,5796,1529,1
100,88,completed,22.181937,6120,1882,1
