jira_id,coverage_percentage,status,eval_time,prompt_tokens,completion_tokens,total_attempts
1,70,completed,3.359048,5324,973,1
2,85,completed,11.281238,6473,1063,1
3,55,completed,9.83199,5748,1023,1
4,85,completed,7.546488,4464,487,1
5,83,completed,8.43527,6719,1486,1
6,71,completed,14.693657,6982,1978,1
7,78,completed,6.436857,5503,1177,1
8,60,completed,8.053442,6252,956,1
9,100,completed,4.427734,7179,1516,1
10,57,completed,3.784378,4229,677,1
11,57,completed,6.978056,6241,937,1
12,92,completed,6.368428,5515,1091,1
13,92,completed,11.424976,6380,1274,1
14,75,completed,10.241041,5190,1202,1
15,100,completed,6.462605,4890,1318,1
16,85,completed,7.080344,3808,473,1
17,85,completed,5.587145,6550,625,1
18,71,completed,8.445999,7417,823,1
19,70,completed,7.809462,6111,1016,1
20,68,completed,25.640615,5405,961,1
21,85,completed,21.009136,5746,1592,1
22,88,completed,7.788612,5579,1100,1
23,65,completed,11.686889,6491,1411,1
24,85,completed,6.314193,6305,597,1
25,88,completed,7.65966,7112,1069,1
26,57,completed,7.205476,5685,742,1
27,86,completed,7.482314,7502,1110,1
28,85,completed,16.506577,6180,1271,1
29,88,completed,7.47018,6962,1158,1
30,57,completed,10.816578,5573,1103,1
31,92,completed,7.392974,9047,1124,1
32,86,completed,1.667432,9915,446,1
33,73,completed,7.706867,4750,597,1
34,57,completed,7.516029,4560,968,1
35,57,completed,8.073646,6898,874,1
36,57,completed,10.074425,6089,980,1
37,90,completed,4.296989,5723,867,1
38,85,completed,6.019484,5077,580,1
39,57,completed,8.707146,5681,731,1
40,88,completed,6.365034,5017,850,1
41,78,completed,14.845345,4460,1173,1
42,85,completed,2.016995,6093,418,1
43,70,completed,9.926535,6400,1743,1
44,70,completed,9.604137,5270,1336,1
45,95,completed,6.601551,3802,564,1
46,85,completed,8.971798,4704,1678,2
47,93,completed,8.862513,3452,1229,1
48,85,completed,5.874257,3338,1087,1
49,75,completed,14.938735,3496,1217,1
50,75,completed,7.58899,5313,1002,1
51,88,completed,7.452867,7798,1175,1
52,70,completed,4.882576,4732,817,1
53,85,completed,8.132011,6872,1172,1
54,85,completed,2.156245,5040,583,1
55,57,completed,7.818073,4698,1365,1
56,85,completed,3.89531,6366,1200,1
57,88,completed,9.300214,6203,1222,1
58,88,completed,16.789516,6372,1122,1
59,57,completed,7.085793,5549,834,1
60,71,completed,4.448244,5227,832,1
61,92,completed,3.273213,4705,691,1
62,85,completed,3.022729,5113,599,1
63,92,completed,17.330682,6317,1312,1
64,92,completed,10.607643,6329,1106,1
65,85,completed,6.36871,7956,567,1
66,78,completed,9.07007,6114,1227,1
67,57,completed,3.317044,4772,834,1
68,92,completed,3.269585,6415,1117,1
69,57,completed,6.845095,4980,869,1
70,85,completed,8.070856,4222,689,1
71,85,completed,6.267764,4588,587,1
72,70,completed,5.85511,5278,853,1
73,85,completed,5.809514,4201,466,1
74,57,completed,4.491461,4877,1011,1
75,70,completed,5.836343,4528,889,1
76,85,completed,5.493622,5107,520,1
77,57,completed,8.113633,5040,1055,1
78,88,completed,2.312076,5917,491,1
79,85,completed,4.742519,4690,855,1
80,88,completed,7.360411,8350,587,1
81,85,completed,1.953344,5043,500,1
82,70,completed,8.388167,4493,1130,1
83,71,completed,3.410531,6601,698,1
84,88,completed,8.396119,5941,639,1
85,43,completed,6.196208,5579,1443,1
86,85,completed,5.611908,6177,515,1
87,85,completed,8.986697,6786,1092,1
88,85,completed,7.832328,5458,1122,1
89,57,completed,7.377804,4976,1264,1
90,92,completed,7.200661,6399,1423,1
91,57,completed,40.751472,6515,2620,1
92,92,completed,6.107389,5587,1171,1
93,57,completed,2.490574,4466,572,1
94,57,completed,5.699708,5737,1167,1
95,78,completed,10.055516,6278,1349,1
96,90,completed,6.977986,5629,1447,1
97,57,completed,4.966371,5279,406,1
98,88,completed,4.54216,6914,999,1
99,85,completed,6.663234,5859,593,1
100,86,completed,2.533353,6183,658,1
