jira_id,coverage_percentage,status,eval_time,prompt_tokens,completion_tokens,total_attempts
1,88,completed,122.594003,5260,6566,1
2,88,completed,178.623949,6410,7983,1
3,87,completed,141.869293,5684,6922,1
4,82,completed,190.153704,4401,8085,1
5,85,completed,205.517495,6650,8333,1
6,88,completed,120.870102,6919,6491,1
7,90,completed,111.193902,5440,6342,1
8,82,completed,149.147134,6188,6738,1
9,84,completed,262.881496,7115,10329,1
10,80,completed,130.908421,4166,6124,1
11,86,completed,149.09575,6177,7629,1
12,92,completed,147.72674,5451,8159,1
13,90,completed,169.698097,6316,8279,1
14,84,completed,193.084909,5127,7807,1
15,82,completed,198.216452,4821,8101,1
16,80,completed,157.041219,3745,8972,1
17,85,completed,139.801195,6487,8172,1
18,86,completed,173.619263,7354,7699,1
19,86,completed,153.067942,6048,7702,1
20,86,completed,130.540235,5340,7760,1
21,85,completed,121.175001,5683,6879,1
22,90,completed,131.502542,5515,6790,1
23,85,completed,183.14703,6428,7067,1
24,84,completed,118.64043,6242,6057,1
25,92,completed,173.249223,7048,8478,1
26,76,completed,200.430835,5621,7745,1
27,92,completed,153.190467,7438,8356,1
28,92,completed,184.809162,6117,7945,1
29,90,completed,164.268904,6898,8189,1
30,82,completed,131.666025,5510,7026,1
31,90,completed,136.13422,8983,7321,1
32,84,completed,191.158625,9851,8304,1
33,90,completed,104.700334,4687,6286,1
34,85,completed,105.662459,4497,6693,1
35,86,completed,145.230403,6835,7187,1
36,87,completed,196.392171,6025,8447,1
37,90,completed,107.546223,5675,5459,1
38,80,completed,130.495036,5014,7161,1
39,88,completed,123.446975,5617,5390,1
40,92,completed,143.862993,4953,6923,1
41,84,completed,135.451708,4397,5555,1
42,86,completed,220.427447,6030,8891,1
43,89,completed,177.010916,6337,6370,1
44,88,completed,99.84717,5207,5564,1
45,90,completed,150.390806,3739,6806,1
46,82,completed,112.12286,4640,6423,1
47,86,completed,105.542394,3389,6188,1
48,85,completed,152.04255,3274,8066,1
49,90,completed,163.050508,3433,7784,1
50,88,completed,196.384702,5249,8093,1
51,88,completed,176.843664,7734,7390,1
52,85,completed,122.790193,4669,7817,1
53,86,completed,220.798883,6808,9673,1
54,90,completed,155.944673,4976,6422,1
55,88,completed,113.130826,4635,5813,1
56,85,completed,150.305148,6302,8117,1
57,87,completed,140.438219,6139,7974,1
58,92,completed,87.431218,6309,5005,1
59,88,completed,161.660451,5485,8242,1
60,82,completed,162.168465,5164,7672,1
61,86,completed,123.622938,4636,5812,1
62,82,completed,146.613603,5050,8435,1
63,90,completed,155.606041,6254,7402,1
64,92,completed,280.825653,6265,7770,1
65,84,completed,138.208355,7893,7403,1
66,90,completed,141.247392,6051,8151,1
67,88,completed,146.954506,4724,7497,1
68,88,completed,134.442703,6351,7211,1
69,78,completed,117.79478,4916,6059,1
70,86,completed,164.754399,4159,7729,1
71,78,completed,255.142521,4525,6732,1
72,82,completed,169.869698,5214,8526,1
73,78,completed,123.239484,4138,5165,1
74,85,completed,159.959358,4829,8008,1
75,84,completed,168.193794,4465,8082,1
76,80,completed,154.11779,5044,5413,1
77,86,completed,169.470827,4977,9172,1
78,83,completed,195.049496,5854,7233,1
79,86,completed,203.156289,4626,7927,1
80,84,completed,156.954699,8287,7743,1
81,86,completed,160.932768,4979,7408,1
82,82,completed,114.52419,4430,6466,1
83,82,completed,158.781916,6532,7607,1
84,82,completed,168.090324,5878,7199,1
85,92,completed,151.645379,5510,7052,1
86,86,completed,116.845494,6114,6924,1
87,90,completed,175.579604,6738,7879,1
88,88,completed,119.420156,5394,6356,1
89,85,completed,144.274513,4912,6383,1
90,88,completed,117.222905,6336,7726,1
91,85,completed,129.177991,6450,7747,1
92,88,completed,117.501613,5523,7894,1
93,78,completed,161.609194,4403,7156,1
94,86,completed,114.747725,5673,7172,1
95,90,completed,100.498494,6214,6730,1
96,89,completed,153.397563,5560,6429,1
97,86,completed,131.269797,5216,7375,1
98,88,completed,164.776133,6845,7365,1
99,90,completed,123.335902,5796,6812,1
100,86,completed,114.043772,6120,7113,1
