jira_id,coverage_percentage,status,eval_time,prompt_tokens,completion_tokens,total_attempts
1,57,completed,9.327837,5324,1174,1
2,88,completed,10.723263,6474,1242,1
3,87,completed,14.465742,5747,1400,1
4,57,completed,9.038186,4464,1231,1
5,85,completed,14.220581,6714,5237,1
6,85,completed,5.070851,6988,1198,1
7,80,completed,8.80859,5503,1191,1
8,57,completed,12.057026,6251,974,1
9,78,completed,15.55441,7178,1073,1
10,57,completed,28.534014,4229,2515,1
11,57,completed,5.970489,6241,955,1
12,94,completed,18.731014,5514,1262,1
13,92,completed,38.084041,6379,3690,1
14,85,completed,9.63623,5191,1238,1
15,85,completed,35.346936,4884,3180,1
16,60,completed,11.675492,3810,746,1
17,85,completed,7.076811,6551,1238,1
18,80,completed,4.118844,7423,904,1
19,70,completed,6.646498,6111,845,1
20,57,completed,7.032391,5403,1239,1
21,57,completed,4.513922,5747,1053,1
22,85,completed,11.924704,5580,1021,1
23,70,completed,3.94597,6492,1038,1
24,85,completed,32.167714,6305,2891,1
25,88,completed,36.073412,7111,3607,1
26,57,completed,11.047541,5684,1250,1
27,85,completed,11.197413,7501,1487,1
28,92,completed,6.697082,6180,1251,1
29,88,completed,23.860124,6961,1974,1
30,65,completed,3.798229,5574,1216,1
31,82,completed,9.548988,9046,1174,1
32,92,completed,4.955411,9915,974,2
33,70,completed,24.89061,4750,2482,1
34,57,completed,7.525048,4561,1020,1
35,57,completed,5.513557,6899,1112,1
36,70,completed,5.285444,6088,993,1
37,85,completed,4.604433,5739,830,1
38,80,completed,3.966597,5083,841,1
39,57,completed,13.130327,5682,798,1
40,70,completed,8.074432,5016,1013,1
41,60,completed,2.235656,4461,977,1
42,57,completed,5.282516,6094,811,1
43,92,completed,5.887068,6401,1230,1
44,75,completed,68.186601,5270,6223,1
45,92,completed,4.965469,3808,939,1
46,88,completed,9.998229,4703,1137,1
47,81,completed,8.502745,3452,1540,1
48,85,completed,12.449892,3337,1236,1
49,88,completed,10.932003,3496,1028,1
50,85,completed,7.850124,5313,890,1
51,78,completed,10.181078,7797,1113,1
52,57,completed,47.538562,4732,4497,1
53,85,completed,9.172593,6872,1081,1
54,67,completed,23.470107,5041,1779,1
55,71,completed,10.117588,4698,1112,1
56,84,completed,7.954627,6366,1155,1
57,85,completed,21.471514,6204,1443,1
58,63,completed,25.50759,6372,8815,1
59,78,completed,6.571931,5549,801,1
60,57,completed,2.909928,5228,818,1
61,85,completed,7.173401,4699,1124,1
62,71,completed,14.324569,5113,1193,1
63,92,completed,4.711188,6318,1031,1
64,92,completed,7.769669,6329,1185,1
65,78,completed,8.200621,7957,1221,1
66,88,completed,8.086595,6115,1247,1
67,57,completed,23.716465,4787,2273,1
68,92,completed,9.395601,6414,1177,1
69,71,completed,11.141638,4979,1138,1
70,92,completed,8.852283,4223,1315,1
71,57,completed,7.409162,4590,901,1
72,57,completed,8.834682,5277,1073,1
73,57,completed,3.508798,4207,726,1
74,70,completed,3.893246,4898,692,1
75,57,completed,18.74319,4528,1732,1
76,57,completed,6.986461,5108,2542,1
77,57,completed,11.182735,5040,998,1
78,92,completed,6.409641,5923,1200,1
79,88,completed,7.604516,4689,1259,1
80,90,completed,8.217993,8351,1193,1
81,71,completed,3.465705,5048,767,1
82,78,completed,29.307387,4495,1293,2
83,71,completed,7.045999,6580,663,1
84,90,completed,15.163413,5941,853,1
85,55,completed,5.995382,5573,1329,1
86,75,completed,2.488882,6178,799,1
87,78,completed,12.015515,6802,1940,1
88,72,completed,16.26729,5459,1160,1
89,57,completed,4.261104,4981,978,1
90,92,completed,15.772508,6401,1109,1
91,64,completed,15.439964,6513,1963,1
92,85,completed,17.45459,5588,1385,1
93,57,completed,19.152289,4466,1760,1
94,57,completed,5.871386,5736,1735,1
95,92,completed,9.04333,6277,3018,2
96,88,completed,8.979281,5623,1231,1
97,57,completed,2.359071,5280,732,1
98,56,completed,5.808552,6909,1322,2
99,73,completed,6.673791,5859,1251,1
100,82,completed,6.207601,6184,948,1
