jira_id,coverage_percentage,status,eval_time,prompt_tokens,completion_tokens,total_attempts
1,71,completed,26.115587,5323,3588,1
2,90,completed,1.401158,6474,409,1
3,57,completed,17.945437,5747,1707,1
4,71,completed,27.308034,4464,1214,1
5,67,completed,23.310833,6713,2233,1
6,100,completed,10.474282,6982,1028,1
7,80,completed,18.513139,5503,2081,1
8,80,completed,29.504362,6238,8335,1
9,89,completed,20.561572,7178,2153,1
10,71,completed,7.607813,4216,1630,1
11,57,completed,24.527513,6240,1540,2
12,100,completed,27.237059,5514,2601,1
13,90,completed,3.464305,6380,475,1
14,57,completed,9.138871,5191,1472,1
15,83,completed,19.92629,4884,2222,1
16,57,completed,8.642288,3809,1456,1
17,70,completed,2.092611,6551,585,1
18,71,completed,12.117728,7417,1330,1
19,71,completed,8.720968,6111,828,1
20,57,completed,5.370129,5404,1220,1
21,80,completed,2.862418,5746,465,2
22,75,completed,24.687764,5578,1971,2
23,57,completed,5.18412,6478,1225,1
24,80,completed,2.46871,6305,392,2
25,88,completed,9.56146,7112,1918,1
26,71,completed,14.408516,5684,1495,1
27,83,completed,13.85077,7501,1351,1
28,90,completed,18.733502,6180,2063,2
29,100,completed,6.98056,6961,1237,1
30,80,completed,2.213641,5574,360,1
31,88,completed,10.073716,9047,1355,1
32,83,completed,13.883388,9915,3437,1
33,57,completed,8.197522,4751,1319,1
34,85,completed,5.752069,4560,1288,1
35,71,completed,13.843184,6898,959,1
36,75,completed,12.464698,6088,2156,1
37,90,completed,2.42769,5738,352,2
38,71,completed,15.932365,5077,1968,1
39,57,completed,31.529937,5680,3274,1
40,75,completed,2.495836,5016,385,2
41,70,completed,20.980117,4461,3847,1
42,71,completed,10.593203,6094,1291,1
43,90,completed,1.674799,6401,408,2
44,78,completed,17.00211,5270,1493,1
45,75,completed,14.17932,3803,2865,1
46,90,completed,1.811105,4704,490,1
47,75,completed,5.374227,3453,1168,1
48,25,completed,10.018306,3324,2690,1
49,22,completed,19.104113,3496,2490,2
50,71,completed,2.460025,5313,979,1
51,83,completed,10.209599,7798,1707,1
52,63,completed,9.696826,4732,2295,1
53,90,completed,7.917373,6871,810,1
54,75,completed,19.347115,5039,1916,1
55,71,completed,21.926489,4698,1335,1
56,100,completed,17.727388,6365,1551,1
57,80,completed,14.510555,6189,2794,1
58,29,completed,13.095087,6373,2043,1
59,57,completed,4.59614,5549,796,1
60,57,completed,28.548181,5227,2862,1
61,71,completed,34.22582,4699,3612,1
62,71,completed,21.415553,5113,1318,1
63,75,completed,20.444642,6317,2058,1
64,30,completed,8.306141,6329,1925,1
65,88,completed,10.167654,7957,1418,1
66,80,completed,6.277189,6114,1448,1
67,70,completed,8.048944,4787,885,1
68,83,completed,22.263021,6414,2026,1
69,57,completed,11.642654,4980,2439,1
70,75,completed,43.018462,4222,5036,1
71,57,completed,8.193558,4588,2633,1
72,70,completed,5.691286,5278,882,1
73,57,completed,13.509269,4202,1422,1
74,57,completed,9.075562,4892,945,1
75,57,completed,33.993391,4528,1768,1
76,70,completed,5.47577,5108,1252,1
77,57,completed,12.834154,5040,1077,1
78,92,completed,1.577409,5918,413,1
79,80,completed,1.496219,4690,339,1
80,90,completed,5.155414,8337,1109,1
81,71,completed,21.088982,5042,1119,1
82,75,completed,8.721697,4493,923,1
83,71,completed,11.530445,6597,930,1
84,71,completed,24.209137,5941,1607,1
85,29,completed,26.392255,5573,1212,2
86,80,completed,6.073404,6177,874,1
87,100,completed,33.547284,6801,2058,1
88,80,completed,5.192321,5457,1050,1
89,57,completed,13.625929,4977,1541,1
90,90,completed,17.565053,6399,1715,1
91,90,completed,7.829493,6513,776,1
92,80,completed,25.088894,5586,5174,1
93,57,completed,22.683202,4466,1502,1
94,57,completed,52.26285,5736,5660,1
95,90,completed,7.677826,6277,701,1
96,75,completed,29.555572,5623,1416,1
97,71,completed,4.760204,5279,1297,2
98,80,completed,7.487605,6909,1149,1
99,92,completed,12.815163,5859,1179,1
100,21,completed,84.297278,6183,3440,2
