jira_id,coverage_percentage,status,eval_time,prompt_tokens,completion_tokens,total_attempts
1,57.0,completed,27.905547,5260,4089,1
2,100.0,completed,22.674023,6410,3684,1
3,75.0,completed,21.341623,5684,4540,1
4,89.0,completed,25.776293,4401,5238,1
5,83.0,completed,41.067582,6650,5648,1
6,88.0,completed,24.421344,6919,5035,1
7,92.0,completed,21.296804,5440,3847,1
8,85.0,completed,28.905908,6188,4618,1
9,100.0,completed,29.16579,7115,5243,1
10,82.0,completed,16.290716,4166,3304,1
11,57.0,completed,34.054637,6177,5172,1
12,75.0,completed,15.944343,5451,3094,1
13,75.0,completed,22.144274,6316,3750,1
14,78.0,completed,34.894964,5127,4079,1
15,100.0,completed,26.373744,4821,4061,1
16,43.0,completed,24.322588,3745,4768,1
17,66.7,completed,25.763478,6487,4369,1
18,88.0,completed,28.738392,7354,4977,1
19,71.0,completed,31.618358,6048,5553,1
20,71.0,completed,21.467571,5340,3976,1
21,57.0,completed,22.831372,5683,3883,1
22,88.0,completed,33.132063,5515,4615,1
23,57.0,completed,20.697234,6428,3218,1
24,80.0,completed,32.151123,6242,4406,1
25,92.0,completed,29.760077,7048,4172,1
26,85.0,completed,29.159786,5621,4495,1
27,92.0,completed,29.651903,7438,5557,1
28,90.0,completed,26.496617,6117,4239,1
29,85.0,completed,32.040661,6898,4908,1
30,70.0,completed,19.857301,5510,3558,1
31,83.0,completed,29.999521,8983,4193,1
32,85.0,completed,24.192917,9851,4821,1
33,65.0,completed,30.250823,4687,4795,1
34,57.0,completed,28.192308,4497,5170,1
35,57.0,completed,25.045821,6835,4637,1
36,71.0,completed,20.67468,6025,3632,1
37,90.0,completed,45.436033,5675,5750,2
38,71.0,completed,29.75851,5014,3805,1
39,57.14,completed,18.793308,5617,3104,1
40,85.0,completed,26.115315,4953,4314,1
41,71.0,completed,32.451112,4397,5378,1
42,85.0,completed,21.109786,6030,3952,1
43,86.0,completed,27.331783,6337,4275,1
44,88.0,completed,58.106658,5207,4322,1
45,85.0,completed,22.260891,3739,4039,1
46,90.0,completed,23.482547,4640,4572,1
47,75.0,completed,26.808345,3389,3741,1
48,75.0,completed,23.490366,3274,4147,1
49,90.0,completed,25.084187,3433,3889,1
50,57.0,completed,13.959478,5249,2465,1
51,78.0,completed,25.639659,7734,3910,1
52,57.0,completed,38.816755,4669,5930,1
53,90.0,completed,22.532252,6808,3577,2
54,85.0,completed,31.937295,4976,5214,1
55,85.0,completed,23.91373,4635,3971,1
56,100.0,completed,34.031313,6302,6079,1
57,92.0,completed,25.76572,6139,4397,1
58,88.0,completed,29.854865,6309,4929,1
59,57.14,completed,20.841868,5485,3275,1
60,57.0,completed,30.360974,5164,4383,1
61,85.0,completed,24.293324,4636,3417,1
62,85.0,completed,33.276553,5050,5227,1
63,75.0,completed,25.934278,6254,4406,1
64,92.0,completed,34.784877,6265,6069,1
65,83.0,completed,39.66173,7893,5639,1
66,85.0,completed,31.33667,6051,4663,1
67,57.0,completed,22.002863,4724,3302,1
68,85.0,completed,29.168794,6351,5367,1
69,57.0,completed,20.430688,4916,3808,1
70,86.0,completed,33.540957,4159,6159,1
71,57.0,completed,25.319823,4525,4798,1
72,57.14,completed,25.480377,5214,4400,1
73,57.0,completed,26.696217,4138,4301,1
74,57.0,completed,17.562946,4829,3233,1
75,71.0,completed,18.776579,4465,3129,1
76,57.0,completed,31.161009,5044,5058,1
77,60.0,completed,22.475372,4977,4188,1
78,100.0,completed,38.484334,5854,5862,1
79,80.0,completed,25.919908,4626,4200,1
80,88.0,completed,26.161302,8287,4261,1
81,90.0,completed,27.284965,4979,3678,1
82,65.0,completed,30.314878,4430,5165,1
83,85.0,completed,26.908815,6532,4122,1
84,71.0,completed,24.406761,5878,4152,1
85,40.0,completed,28.849103,5510,4286,1
86,57.0,completed,22.029736,6114,3515,1
87,90.0,completed,22.905826,6738,4096,1
88,85.0,completed,33.55246,5394,5844,1
89,57.0,completed,17.493258,4912,2912,1
90,67.0,completed,24.882451,6336,4490,1
91,85.0,completed,30.218879,6450,5520,1
92,80.0,completed,21.834702,5523,4024,1
93,57.0,completed,26.894806,4403,3834,1
94,80.0,completed,20.118266,5673,3578,1
95,78.0,completed,35.500092,6214,5573,1
96,85.0,completed,30.564259,5560,5071,1
97,57.0,completed,22.449988,5216,3311,1
98,92.0,completed,35.060756,6845,5796,1
99,90.0,completed,26.806068,5796,3653,1
100,75.0,completed,28.399658,6120,5497,1
