jira_id,coverage_percentage,status,eval_time,prompt_tokens,completion_tokens,total_attempts
1,85,completed,2.299938,5261,304,1
2,85,completed,2.586615,6411,396,1
3,85,completed,2.944481,5685,448,1
4,70,completed,3.813075,4402,502,1
5,70,completed,3.135972,6651,495,1
6,85,completed,2.963585,6920,400,1
7,85,completed,3.770221,5441,507,1
8,70,completed,3.290291,6189,453,1
9,85,completed,4.739717,7116,591,1
10,70,completed,2.63993,4167,351,1
11,85,completed,4.531914,6178,658,1
12,85,completed,3.143438,5452,435,1
13,85,completed,2.722283,6317,334,1
14,70,completed,4.233821,5128,508,1
15,85,completed,2.507049,4822,389,1
16,70,completed,3.806108,3746,482,1
17,70,completed,3.811681,6488,483,1
18,85,completed,3.845385,7355,505,1
19,70,completed,3.243853,6049,561,1
20,85,completed,2.813363,5341,380,1
21,85,completed,3.43269,5684,529,1
22,85,completed,3.670787,5516,610,1
23,85,completed,2.060796,6429,296,1
24,85,completed,2.17766,6243,288,1
25,85,completed,4.320019,7049,551,1
26,85,completed,2.511558,5622,414,1
27,85,completed,4.118825,7439,539,1
28,85,completed,4.093451,6118,652,1
29,85,completed,3.872274,6899,564,1
30,70,completed,2.988835,5511,434,1
31,85,completed,4.682252,8984,648,1
32,85,completed,3.773148,9852,447,1
33,85,completed,2.804923,4688,415,1
34,70,completed,2.996205,4498,452,1
35,70,completed,4.223505,6836,596,1
36,85,completed,4.196028,6026,569,1
37,85,completed,3.03,5676,421,1
38,85,completed,3.562867,5015,512,1
39,70,completed,2.940288,5618,485,1
40,85,completed,3.482846,4954,510,1
41,85,completed,3.557801,4398,423,1
42,70,completed,2.834145,6031,433,1
43,85,completed,3.271096,6338,469,1
44,85,completed,3.152716,5208,487,1
45,70,completed,3.140316,3740,500,1
46,85,completed,3.222519,4641,403,1
47,70,completed,3.127825,3390,490,1
48,70,completed,2.662324,3275,482,1
49,75,completed,3.264002,3434,482,1
50,85,completed,3.964805,5250,568,1
51,85,completed,3.789033,7735,583,1
52,70,completed,3.383316,4670,471,1
53,70,completed,3.759445,6809,603,1
54,70,completed,3.533182,4977,539,1
55,70,completed,3.452393,4636,521,1
56,70,completed,4.725624,6303,628,1
57,85,completed,3.308601,6140,514,1
58,85,completed,3.077871,6310,432,1
59,85,completed,4.499711,5486,510,1
60,85,completed,3.431206,5165,508,1
61,85,completed,2.938268,4637,422,1
62,70,completed,4.429419,5051,603,1
63,85,completed,3.680572,6255,591,1
64,85,completed,4.868306,6266,673,1
65,85,completed,5.124296,7894,708,1
66,85,completed,3.244383,6052,476,1
67,70,completed,2.40768,4725,388,1
68,85,completed,3.867813,6352,467,1
69,85,completed,2.891902,4917,415,1
70,85,completed,3.197789,4160,405,1
71,85,completed,3.731377,4526,510,1
72,85,completed,2.922364,5215,456,1
73,70,completed,3.105855,4139,397,1
74,70,completed,2.895612,4830,443,1
75,70,completed,2.194062,4466,297,1
76,85,completed,3.297085,5045,449,1
77,70,completed,2.89073,4978,522,1
78,70,completed,2.737679,5855,462,1
79,85,completed,4.120056,4627,502,1
80,85,completed,3.083351,8288,451,1
81,70,completed,3.109948,4980,452,1
82,70,completed,3.619285,4431,494,1
83,70,completed,3.548735,6533,560,1
84,70,completed,4.233398,5879,535,1
85,85,completed,3.570466,5511,585,1
86,85,completed,3.054781,6115,449,1
87,85,completed,3.750451,6739,520,1
88,85,completed,3.39001,5395,500,1
89,85,completed,3.062316,4913,525,1
90,85,completed,3.311882,6337,468,1
91,85,completed,3.204521,6451,522,1
92,85,completed,3.479831,5524,460,1
93,85,completed,3.222122,4404,452,1
94,85,completed,2.588333,5674,349,1
95,70,completed,3.275587,6215,529,1
96,85,completed,4.214375,5561,579,1
97,70,completed,3.779302,5217,511,1
98,85,completed,3.956262,6846,536,1
99,85,completed,2.990406,5797,387,1
100,85,completed,2.649539,6121,350,1
