jira_id,coverage_percentage,status,eval_time,prompt_tokens,completion_tokens,total_attempts
1,85,completed,2.939532,5261,221,1
2,95,completed,4.020698,6411,253,1
3,95,completed,3.895056,5685,222,1
4,85,completed,5.151072,4402,325,1
5,95,completed,12.519811,6651,404,1
6,95,completed,6.370853,6920,230,1
7,95,completed,4.228757,5441,221,1
8,85,completed,3.992315,6189,262,1
9,95,completed,6.161526,7116,312,1
10,85,completed,3.64907,4167,262,1
11,85,completed,3.619882,6178,228,1
12,95,completed,4.646096,5452,300,1
13,95,completed,3.839918,6317,265,1
14,85,completed,3.920249,5128,226,1
15,95,completed,5.509014,4822,263,1
16,85,completed,4.488855,3746,272,1
17,95,completed,4.471149,6488,276,1
18,95,completed,4.974689,7355,290,1
19,90,completed,4.500387,6049,277,1
20,85,completed,3.854238,5341,251,1
21,85,completed,4.181149,5684,285,1
22,95,completed,3.82012,5516,229,1
23,95,completed,4.861714,6429,296,1
24,85,completed,3.67246,6243,291,1
25,95,completed,3.802688,7049,241,1
26,85,completed,3.720114,5622,263,1
27,95,completed,5.662468,7439,278,1
28,95,completed,5.99693,6118,268,1
29,95,completed,5.144582,6899,234,1
30,85,completed,4.334061,5511,268,1
31,95,completed,4.460546,8984,235,1
32,95,completed,4.929005,9852,268,1
33,90,completed,3.616856,4688,273,1
34,85,completed,3.269611,4498,298,1
35,85,completed,3.918959,6836,288,1
36,85,completed,5.234294,6026,321,1
37,95,completed,4.228907,5676,273,1
38,85,completed,4.024827,5015,285,1
39,90,completed,4.240501,5618,256,1
40,95,completed,4.286126,4954,200,1
41,85,completed,4.373422,4398,280,1
42,85,completed,3.995621,6031,266,1
43,95,completed,6.002118,6338,324,1
44,95,completed,3.80078,5208,271,1
45,95,completed,3.91627,3740,197,1
46,95,completed,4.22465,4641,242,1
47,95,completed,6.10238,3390,235,1
48,85,completed,4.848118,3275,193,1
49,95,completed,3.653245,3434,210,1
50,85,completed,4.319634,5250,263,1
51,95,completed,5.5909,7735,251,1
52,85,completed,3.560129,4670,250,1
53,95,completed,4.407429,6809,239,1
54,95,completed,4.450592,4977,205,1
55,85,completed,3.200775,4636,246,1
56,95,completed,3.476908,6303,228,1
57,95,completed,4.366804,6140,215,1
58,95,completed,4.882373,6310,279,1
59,90,completed,4.073721,5486,251,1
60,85,completed,4.324645,5165,283,1
61,95,completed,4.686271,4637,265,1
62,95,completed,4.822674,5051,261,1
63,95,completed,5.327588,6255,239,1
64,95,completed,4.470668,6266,231,1
65,95,completed,5.19787,7894,311,1
66,95,completed,4.390297,6052,241,1
67,90,completed,3.951439,4725,311,1
68,95,completed,4.183852,6352,232,1
69,85,completed,5.196555,4917,281,1
70,95,completed,5.796288,4160,267,1
71,85,completed,3.875029,4526,238,1
72,85,completed,5.452364,5215,281,1
73,85,completed,4.255168,4139,282,1
74,85,completed,6.611918,4830,300,1
75,90,completed,4.657252,4466,293,1
76,85,completed,4.147544,5045,250,1
77,85,completed,5.576379,4978,302,1
78,95,completed,4.174968,5855,285,1
79,85,completed,7.008211,4627,300,1
80,95,completed,6.968949,8288,313,1
81,95,completed,3.992362,4980,266,1
82,85,completed,4.167123,4431,274,1
83,90,completed,3.936299,6533,256,1
84,95,completed,5.885926,5879,235,1
85,85,completed,4.096075,5511,248,1
86,85,completed,3.259297,6115,289,1
87,95,completed,4.405516,6739,238,1
88,95,completed,4.38818,5395,224,1
89,85,completed,5.898126,4913,291,1
90,95,completed,5.85969,6337,269,1
91,95,completed,6.615402,6451,315,1
92,95,completed,4.234108,5524,244,1
93,85,completed,4.542938,4404,272,1
94,85,completed,3.185219,5674,248,1
95,95,completed,4.428488,6215,244,1
96,95,completed,5.477388,5561,240,1
97,90,completed,6.218418,5217,304,1
98,95,completed,3.657436,6846,240,1
99,95,completed,4.356983,5797,235,1
100,95,completed,7.323518,6121,236,1
