jira_id,coverage_percentage,status,eval_time,prompt_tokens,completion_tokens,total_attempts
1,87,completed,82.988006,5260,3579,1
2,84,completed,101.549112,6410,4387,1
3,90,completed,65.552002,5684,3699,1
4,60,completed,91.741592,4401,4190,1
5,80,completed,107.444247,6650,4090,1
6,84,completed,87.730713,6919,3961,1
7,88,completed,76.743319,5440,4129,1
8,80,completed,62.296231,6188,3743,1
9,82,completed,75.66784,7115,4408,1
10,80,completed,72.592679,4166,3492,1
11,88,completed,62.684962,6177,3069,1
12,90,completed,66.801074,5451,3750,1
13,90,completed,75.351018,6316,3721,1
14,88,completed,73.397269,5127,3417,1
15,82,completed,94.52537,4821,4173,1
16,76,completed,91.541471,3745,4060,1
17,84,completed,72.607636,6487,4170,1
18,88,completed,70.431471,7354,3795,1
19,82,completed,71.999033,6048,4192,1
20,85,completed,71.849754,5340,4028,1
21,82,completed,76.327944,5683,3414,1
22,92,completed,100.563588,5515,4033,1
23,78,completed,81.397937,6428,4079,1
24,88,completed,56.299751,6242,3074,1
25,90,completed,83.13734,7048,4050,1
26,78,completed,71.799744,5621,4149,1
27,88,completed,82.496158,7438,4217,1
28,88,completed,66.042699,6117,3692,1
29,90,completed,74.477853,6898,3576,1
30,78,completed,87.071782,5510,4740,1
31,88,completed,104.572702,8983,4228,1
32,82,completed,83.370125,9851,3601,1
33,88,completed,95.990642,4687,4251,1
34,85,completed,57.753228,4497,3216,1
35,85,completed,99.991803,6835,4269,1
36,84,completed,77.946428,6025,3895,1
37,90,completed,76.405637,5675,3821,1
38,82,completed,61.842428,5014,3260,1
39,84,completed,103.168868,5617,4299,1
40,90,completed,105.528024,4953,5198,1
41,88,completed,60.211587,4397,3538,1
42,85,completed,91.978209,6030,4190,1
43,86,completed,93.508801,6337,4133,1
44,85,completed,76.000374,5207,3900,1
45,92,completed,73.674182,3739,3661,1
46,90,completed,72.799336,4640,3757,1
47,86,completed,68.524409,3389,2988,1
48,82,completed,70.810763,3274,4083,1
49,86,completed,67.997328,3433,3792,1
50,88,completed,98.253556,5249,3763,1
51,88,completed,69.223408,7734,5482,2
52,84,completed,63.30595,4669,3394,1
53,85,completed,112.423054,6808,4943,1
54,90,completed,66.592359,4976,3941,1
55,86,completed,69.725232,4635,3711,1
56,88,completed,105.160228,6302,4729,1
57,85,completed,106.769418,6139,4745,1
58,91,completed,82.49249,6309,3509,1
59,86,completed,96.071586,5485,3842,1
60,85,completed,70.372109,5164,3760,1
61,71,completed,75.912621,4636,3561,1
62,82,completed,75.100124,5050,3311,1
63,92,completed,82.364981,6254,4052,1
64,88,completed,83.657133,6265,4621,1
65,88,completed,91.527268,7893,4603,1
66,93,completed,70.169291,6051,3530,1
67,85,completed,104.14068,4724,5330,1
68,87,completed,90.26171,6351,4027,1
69,70,completed,69.922441,4916,3366,1
70,92,completed,68.993924,4159,3344,1
71,88,completed,72.488448,4525,3998,1
72,84,completed,71.246368,5214,3667,1
73,65,completed,82.604015,4138,3539,1
74,80,completed,67.576003,4829,3660,1
75,85,completed,81.478393,4465,3602,1
76,78,completed,99.162194,5044,4100,1
77,82,completed,81.57675,4977,4503,1
78,86,completed,75.5652,5854,4331,1
79,85,completed,91.313421,4626,4290,1
80,86,completed,108.707925,8287,4423,1
81,84,completed,75.429569,4979,3389,1
82,88,completed,73.941089,4430,4080,1
83,80,completed,105.041884,6532,3796,1
84,86,completed,80.943901,5878,3981,1
85,88,completed,74.446311,5510,3607,1
86,84,completed,91.196514,6114,4786,1
87,84,completed,110.184317,6738,5573,1
88,88,completed,76.680147,5394,3783,1
89,70,completed,79.297553,4912,4205,1
90,85,completed,85.581143,6336,4554,1
91,82,completed,71.209894,6450,3138,1
92,87,completed,89.986846,5523,4156,1
93,82,completed,92.18036,4403,4795,1
94,82,completed,61.388794,5673,3396,1
95,88,completed,77.64404,6214,4401,1
96,92,completed,70.356256,5560,3923,1
97,88,completed,76.085002,5216,3179,1
98,86,completed,48.717644,6845,2809,1
99,88,completed,65.720458,5796,3030,1
100,90,completed,89.457489,6120,3999,1
