jira_id,coverage_percentage,status,eval_time,prompt_tokens,completion_tokens,total_attempts
1,80,completed,43.936974,5260,980,1
2,90,completed,29.083695,6410,1181,1
3,82,completed,27.889013,5684,1169,1
4,78,completed,16.843905,4401,1070,1
5,82,completed,25.66973,6650,1182,1
6,78,completed,65.188738,6919,1223,1
7,88,completed,15.558111,5440,1164,2
8,82,completed,17.876054,6188,1113,1
9,78,completed,76.411679,7115,1355,1
10,78,completed,30.087662,4166,911,1
11,88,completed,33.577205,6177,1089,1
12,85,completed,43.366346,5451,1356,1
13,88,completed,29.161524,6316,1261,2
14,78,completed,44.110442,5127,909,1
15,85,completed,81.347117,4821,1248,1
16,78,completed,41.993302,3745,1181,1
17,88,completed,66.704578,6487,1178,1
18,90,completed,31.98748,7354,1058,1
19,85,completed,49.120061,6048,1082,1
20,85,completed,35.154822,5340,992,1
21,78,completed,37.478515,5683,1057,1
22,78,completed,66.570843,5515,1250,1
23,78,completed,35.897704,6428,1207,1
24,80,completed,46.28546,6242,984,1
25,88,completed,59.572428,7048,1261,1
26,78,completed,57.330328,5621,991,1
27,88,completed,73.222095,7438,1419,1
28,78,completed,18.896695,6117,1287,2
29,85,completed,26.614588,6898,1142,1
30,82,completed,24.06017,5510,1099,1
31,78,completed,51.877018,8983,1156,1
32,78,completed,39.174763,9851,1324,1
33,80,completed,32.647318,4687,966,1
34,80,completed,36.275241,4497,1141,1
35,82,completed,40.944519,6835,1105,1
36,85,completed,34.139552,6025,1168,1
37,85,completed,27.102828,5675,1101,1
38,78,completed,25.0498,5014,1161,1
39,78,completed,31.342283,5617,1085,1
40,85,completed,73.755693,4953,1153,1
41,78,completed,33.310878,4397,1089,1
42,80,completed,69.76153,6030,905,1
43,88,completed,27.354516,6337,1100,1
44,78,completed,47.384219,5207,1320,1
45,85,completed,52.541426,3739,1119,1
46,88,completed,53.929472,4640,1368,1
47,85,completed,28.573375,3389,1135,1
48,78,completed,45.685565,3274,1274,1
49,82,completed,30.11662,3433,1063,1
50,78,completed,37.133897,5249,911,1
51,86,completed,59.301592,7734,1175,1
52,85,completed,21.62629,4669,849,1
53,88,completed,38.804741,6808,983,1
54,78,completed,35.44367,4976,1070,1
55,75,completed,32.666517,4635,962,1
56,88,completed,36.350009,6302,1187,1
57,85,completed,40.222224,6139,1187,1
58,90,completed,22.647662,6309,1091,1
59,84,completed,37.674919,5485,1030,1
60,85,completed,30.367058,5164,907,1
61,85,completed,21.182245,4636,899,1
62,82,completed,53.453941,5050,1170,1
63,85,completed,45.276589,6254,1052,1
64,88,completed,40.567205,6265,1296,1
65,85,completed,36.394454,7893,1248,1
66,88,completed,42.132864,6051,1646,1
67,80,completed,41.019353,4724,1189,1
68,88,completed,37.298887,6351,1306,1
69,78,completed,34.225495,4916,1041,1
70,80,completed,39.341569,4159,1317,1
71,75,completed,35.485922,4525,1029,1
72,82,completed,26.151186,5214,1112,1
73,82,completed,23.390433,4138,1068,1
74,78,completed,48.540483,4829,1073,1
75,80,completed,29.944166,4465,996,1
76,70,completed,61.390023,5044,1125,1
77,75,completed,32.24054,4977,1087,1
78,85,completed,38.241036,5854,1141,1
79,78,completed,23.844072,4626,1076,1
80,85,completed,58.280317,8287,1208,1
81,85,completed,39.782281,4979,1022,1
82,75,completed,67.629641,4430,1067,1
83,88,completed,30.635422,6532,1139,1
84,78,completed,36.669123,5878,1135,1
85,82,completed,24.448243,5510,1230,1
86,88,completed,32.621522,6114,1076,1
87,85,completed,65.634753,6738,1241,1
88,85,completed,66.1331,5394,1179,1
89,82,completed,45.130847,4912,1144,1
90,80,completed,33.02107,6336,1049,1
91,78,completed,73.594457,6450,1215,1
92,85,completed,16.457001,5523,1213,2
93,78,completed,31.932226,4403,1042,1
94,80,completed,59.596166,5673,1094,1
95,85,completed,26.941107,6214,1044,1
96,85,completed,21.22757,5560,898,1
97,85,completed,69.879744,5216,1072,1
98,85,completed,35.074628,6845,1164,1
99,90,completed,78.422469,5796,1158,1
100,80,completed,91.093286,6120,1225,1
