jira_id,coverage_percentage,status,eval_time,prompt_tokens,completion_tokens,total_attempts
1,57,completed,8.338452,5323,1085,1
2,88,completed,4.158718,6474,919,1
3,88,completed,22.977635,5747,1202,1
4,71,completed,20.71252,4464,1447,1
5,85,completed,11.721981,6713,1071,1
6,75,completed,41.841656,6982,2103,1
7,85,completed,5.540413,5503,1138,1
8,57,completed,4.906652,6257,1092,2
9,83,completed,5.360488,7184,1081,2
10,60,completed,22.426871,4229,1047,1
11,71,completed,27.558835,6240,1391,1
12,88,completed,10.324558,5515,1308,1
13,92,completed,46.495175,6381,838,1
14,57,completed,16.735686,5190,1185,1
15,67,completed,14.205441,4884,1046,1
16,57,completed,12.489318,3808,1031,1
17,84,completed,7.617198,6550,1183,2
18,71,completed,5.266157,7417,835,1
19,71,completed,3.456176,6112,832,1
20,60,completed,11.168355,5403,834,2
21,75,completed,11.334711,5746,985,1
22,85,completed,3.032172,5579,1176,1
23,71,completed,21.0348,6491,1210,1
24,70,completed,7.12891,6305,1106,1
25,80,completed,8.749876,7117,1249,1
26,60,completed,29.339756,5684,922,1
27,84,completed,23.393551,7501,1818,1
28,85,completed,2.953796,6181,1088,1
29,85,completed,40.90877,6963,1494,1
30,57,completed,6.837278,5573,759,1
31,90,completed,45.004521,9046,1323,1
32,78,completed,3.004717,9915,1131,1
33,60,completed,14.472036,4750,1441,1
34,57,completed,14.409858,4561,1202,1
35,60,completed,5.74166,6899,794,1
36,60,completed,42.330215,6088,1168,1
37,82,completed,4.130032,5739,1476,1
38,57,completed,16.304799,5077,1312,1
39,57,completed,6.620137,5681,1255,1
40,88,completed,6.250329,5017,1008,1
41,60,completed,3.161775,4461,617,2
42,57,completed,6.804111,6095,742,2
43,80,completed,14.982526,6401,1173,1
44,80,completed,15.369412,5270,1300,1
45,80,completed,19.241587,3802,903,1
46,88,completed,4.86951,4709,952,1
47,80,completed,11.601254,3452,1368,1
48,88,completed,11.062085,3337,1067,1
49,85,completed,6.998773,3497,1057,1
50,75,completed,6.211885,5312,1189,1
51,92,completed,6.983689,7798,1057,1
52,57,completed,5.925046,4733,630,1
53,78,completed,24.011567,6871,1187,1
54,87,completed,18.893414,5039,1610,1
55,57,completed,8.400357,4699,818,1
56,67,completed,19.901157,6365,1289,1
57,73,completed,5.143177,6202,1480,1
58,75,completed,19.628314,6372,1675,1
59,57,completed,31.139841,5550,1162,1
60,65,completed,35.574374,5229,1107,1
61,71,completed,12.244303,4699,867,1
62,71,completed,12.968232,5113,1003,1
63,88,completed,22.95242,6318,1315,1
64,92,completed,17.210043,6328,1178,1
65,75,completed,25.352755,7956,1177,1
66,73,completed,2.101583,6115,1554,1
67,57,completed,22.908187,4787,1053,1
68,85,completed,19.635036,6414,1379,1
69,60,completed,9.501486,4979,924,2
70,80,completed,10.569204,4223,857,1
71,60,completed,3.164345,4588,952,2
72,88,completed,4.859078,5277,777,1
73,75,completed,8.273644,4201,850,1
74,57,completed,6.347017,4893,735,1
75,57,completed,5.180811,4529,817,1
76,60,completed,21.43191,5107,870,1
77,57,completed,9.549705,5040,1130,1
78,92,completed,28.652195,5917,1635,1
79,78,completed,4.445696,4689,724,1
80,92,completed,54.346959,8352,1101,1
81,71,completed,7.751524,5042,761,1
82,43,completed,6.072242,4494,1183,1
83,71,completed,12.125711,6595,1123,1
84,71,completed,4.991015,5942,900,1
85,85,completed,14.083937,5573,1444,1
86,71,completed,7.035174,6178,737,1
87,85,completed,5.73013,6802,1077,1
88,80,completed,10.853586,5458,1312,1
89,57,completed,3.673534,4981,813,2
90,92,completed,6.692255,6400,1250,1
91,80,completed,13.602419,6513,1395,1
92,88,completed,7.32273,5586,1394,1
93,70,completed,20.890373,4466,1091,1
94,57,completed,3.378964,5721,834,1
95,88,completed,9.056229,6277,1633,1
96,92,completed,13.043743,5623,1274,2
97,57,completed,8.197593,5279,939,1
98,94,completed,15.88643,6909,1065,1
99,92,completed,10.216961,5860,1087,1
100,78,completed,45.862065,6183,2983,1
