jira_id,coverage_percentage,status,eval_time,prompt_tokens,completion_tokens,total_attempts
1,88,completed,7.495746,5261,414,1
2,95,completed,23.123549,6411,546,1
3,95,completed,10.007143,5685,451,1
4,85,completed,10.100733,4402,415,1
5,95,completed,13.416186,6651,519,1
6,96,completed,16.488811,6920,555,1
7,92,completed,10.8184,5441,507,1
8,88,completed,13.756571,6189,486,1
9,95,completed,9.493582,7116,471,1
10,80,completed,12.170107,4167,392,1
11,88,completed,11.74659,6178,578,1
12,95,completed,20.452643,5452,557,1
13,95,completed,13.0181,6317,550,1
14,85,completed,12.075234,5128,532,1
15,95,completed,11.362844,4822,450,1
16,80,completed,7.405851,3746,364,1
17,95,completed,14.237963,6488,561,1
18,92,completed,7.758922,7355,431,1
19,92,completed,8.518414,6049,436,1
20,85,completed,9.668463,5341,524,1
21,88,completed,8.396987,5684,467,1
22,90,completed,14.576427,5516,523,1
23,88,completed,10.930438,6429,529,1
24,88,completed,15.564754,6243,461,1
25,97,completed,12.799589,7049,585,1
26,85,completed,12.700325,5622,510,1
27,95,completed,20.149718,7439,596,1
28,95,completed,9.827794,6118,545,1
29,95,completed,17.000198,6899,522,1
30,85,completed,11.345293,5511,497,1
31,95,completed,16.317072,8984,621,1
32,92,completed,14.989011,9852,531,1
33,88,completed,15.079847,4688,566,1
34,85,completed,9.038069,4498,473,1
35,90,completed,9.354916,6836,457,1
36,85,completed,8.651886,6026,460,1
37,95,completed,10.683467,5676,529,1
38,85,completed,15.449462,5015,477,1
39,88,completed,9.894056,5618,471,1
40,95,completed,9.344013,4954,465,1
41,85,completed,17.005864,4398,482,1
42,85,completed,8.093497,6031,429,1
43,97,completed,9.054166,6338,465,1
44,92,completed,13.716444,5208,516,1
45,95,completed,14.085012,3740,408,1
46,95,completed,11.846184,4641,516,1
47,95,completed,14.128961,3390,400,1
48,90,completed,13.399454,3275,562,1
49,92,completed,10.11875,3434,503,1
50,85,completed,7.651851,5250,394,1
51,96,completed,10.957155,7735,559,1
52,85,completed,6.154541,4670,347,1
53,95,completed,12.042014,6809,475,1
54,95,completed,13.888298,4977,581,1
55,80,completed,5.127214,4636,324,1
56,95,completed,11.374791,6303,531,1
57,92,completed,15.994769,6140,622,1
58,95,completed,11.200285,6310,585,1
59,88,completed,10.660296,5486,545,1
60,85,completed,12.367986,5165,476,1
61,88,completed,10.567332,4637,461,1
62,88,completed,9.113109,5051,477,1
63,95,completed,16.124057,6255,482,1
64,95,completed,11.003554,6266,526,1
65,95,completed,16.219987,7894,551,1
66,95,completed,16.111165,6052,543,1
67,85,completed,10.395551,4725,448,1
68,95,completed,10.900323,6352,512,1
69,85,completed,10.591651,4917,494,1
70,95,completed,13.251833,4160,391,1
71,85,completed,7.480752,4526,437,1
72,87,completed,12.087862,5215,456,1
73,80,completed,6.825395,4139,340,1
74,85,completed,11.435793,4830,420,1
75,85,completed,8.726378,4466,327,1
76,85,completed,15.079741,5045,442,1
77,85,completed,7.956941,4978,442,1
78,92,completed,10.645766,5855,541,1
79,85,completed,7.349111,4627,382,1
80,97,completed,14.500711,8288,597,1
81,85,completed,9.147164,4980,442,1
82,85,completed,8.531611,4431,377,1
83,92,completed,8.052862,6533,411,1
84,92,completed,14.085263,5879,509,1
85,85,completed,10.428529,5511,386,1
86,85,completed,13.876839,6115,332,1
87,96,completed,9.864853,6739,467,1
88,95,completed,9.726979,5395,526,1
89,85,completed,11.181153,4913,425,1
90,95,completed,20.380919,6337,501,1
91,92,completed,18.056283,6451,539,1
92,92,completed,12.661058,5524,531,1
93,85,completed,12.479058,4404,398,1
94,85,completed,16.060392,5674,443,1
95,95,completed,10.142719,6215,480,1
96,95,completed,10.093998,5561,461,1
97,88,completed,12.825975,5217,413,1
98,95,completed,11.188774,6846,489,1
99,95,completed,10.97254,5797,528,1
100,92,completed,16.642741,6121,595,1
