jira_id,coverage_percentage,status,eval_time,prompt_tokens,completion_tokens,total_attempts
1,57,completed,6.060351,5324,929,1
2,92,completed,5.585188,6473,608,1
3,75,completed,9.151634,5748,1249,1
4,85,completed,6.496103,4470,1115,1
5,85,completed,7.65898,6714,1313,1
6,92,completed,5.997053,6982,518,1
7,88,completed,5.068592,5503,949,1
8,85,completed,3.659043,6251,469,1
9,86,completed,6.107004,7178,608,1
10,85,completed,3.362178,4230,1225,2
11,70,completed,11.789185,6240,1216,1
12,92,completed,8.871128,5514,600,1
13,88,completed,6.635131,6385,1199,1
14,57,completed,7.977719,5191,1126,1
15,85,completed,8.225219,4884,650,1
16,60,completed,12.354919,3808,1104,1
17,85,completed,7.426922,6551,1126,1
18,92,completed,4.671998,7417,433,1
19,71,completed,12.744533,6111,991,1
20,85,completed,4.96859,5403,527,1
21,65,completed,6.202207,5747,872,1
22,85,completed,16.60997,5578,1034,1
23,85,completed,8.938718,6491,567,1
24,70,completed,5.748421,6305,1070,1
25,67,completed,5.300988,7117,1122,1
26,72,completed,4.770701,5684,485,1
27,75,completed,4.967917,7502,1057,2
28,92,completed,5.712593,6180,705,1
29,88,completed,2.114626,6961,579,1
30,57,completed,5.773782,5573,1159,1
31,85,completed,5.798957,9046,534,1
32,88,completed,8.376188,9915,1265,1
33,57,completed,4.571038,4735,949,1
34,57,completed,4.822209,4561,883,1
35,78,completed,19.246039,6898,552,1
36,85,completed,13.816155,6088,580,1
37,85,completed,2.587164,5739,963,1
38,57,completed,7.692705,5078,822,1
39,57,completed,10.957272,5680,894,1
40,85,completed,7.984565,5017,948,1
41,57,completed,7.847677,4461,1193,1
42,57,completed,4.324295,6093,754,1
43,92,completed,21.004749,6400,1314,1
44,73,completed,6.64128,5276,1507,1
45,85,completed,7.54223,3803,1197,1
46,90,completed,7.931689,4703,749,1
47,90,completed,4.741888,3452,606,1
48,60,completed,41.366727,3337,1482,1
49,75,completed,6.438287,3497,1162,2
50,57,completed,3.087157,5313,1181,1
51,75,completed,16.07628,7797,1629,1
52,57,completed,4.807631,4733,751,1
53,100,completed,7.20416,6877,1592,1
54,86,completed,5.558888,5045,1114,1
55,57,completed,3.996551,4699,858,1
56,85,completed,22.094235,6365,632,1
57,82,completed,6.942263,6208,1370,1
58,85,completed,3.969136,6373,1054,1
59,70,completed,2.966777,5548,659,1
60,57,completed,3.24437,5228,1072,1
61,71,completed,6.438398,4705,838,1
62,86,completed,7.343989,5113,519,1
63,85,completed,6.893013,6317,1318,1
64,92,completed,10.46218,6328,936,1
65,70,completed,13.226073,7956,1235,1
66,86,completed,10.857759,6114,1107,2
67,57,completed,6.286853,4788,1150,1
68,90,completed,12.207837,6414,1096,1
69,57,completed,5.555121,4980,899,1
70,75,completed,8.597016,4222,1477,1
71,85,completed,1.996812,4589,574,1
72,57,completed,2.410357,5278,856,1
73,57,completed,5.619758,4201,947,1
74,57,completed,5.254533,4892,978,1
75,60,completed,2.993757,4529,817,1
76,60,completed,10.099863,5107,891,1
77,57,completed,9.888387,5040,911,1
78,92,completed,5.484898,5917,1005,1
79,68,completed,5.844014,4689,601,1
80,92,completed,5.760629,8350,938,1
81,88,completed,5.820867,5042,545,1
82,75,completed,4.840284,4493,930,1
83,92,completed,5.99196,6595,619,1
84,85,completed,4.983127,5941,491,1
85,60,completed,6.409268,5573,603,1
86,57,completed,14.591095,6177,882,1
87,92,completed,14.192692,6801,898,1
88,85,completed,4.723564,5457,594,1
89,57,completed,3.805314,4981,686,1
90,90,completed,10.086999,6399,1080,1
91,62,completed,4.3592,6514,1795,1
92,55,completed,6.580523,5592,1057,1
93,57,completed,2.873249,4466,585,1
94,85,completed,2.179533,5736,553,1
95,93,completed,13.678546,6277,1421,1
96,85,completed,4.698241,5623,556,1
97,57,completed,7.446611,5279,406,1
98,83,completed,13.679761,6908,1312,2
99,92,completed,4.635694,5844,1212,1
100,85,completed,6.153678,6183,532,1
