jira_id,coverage_percentage,status,eval_time,prompt_tokens,completion_tokens,total_attempts
1,75.0,completed,7.894217,5260,914,1
2,72.0,completed,10.044823,6410,857,2
3,85.0,completed,7.64514,5684,1019,1
4,85.0,completed,5.846876,4401,838,1
5,85.0,completed,11.794571,6650,1205,1
6,84.0,completed,10.995582,6919,1089,1
7,92.0,completed,10.00748,5440,1232,1
8,57.0,completed,6.666564,6188,794,1
9,85.0,completed,9.330411,7115,1157,1
10,80.0,completed,10.750145,4166,866,1
11,80.0,completed,7.941101,6177,743,1
12,100.0,completed,10.453987,5451,1346,1
13,86.0,completed,7.341253,6316,940,1
14,80.0,completed,7.903776,5127,957,1
15,92.0,completed,11.845428,4821,1587,1
16,80.0,completed,6.666356,3745,754,1
17,85.0,completed,8.64273,6487,1081,1
18,85.0,completed,7.685897,7354,797,1
19,85.0,completed,8.972088,6048,992,1
20,78.0,completed,8.304367,5340,937,1
21,75.0,completed,6.685723,5683,708,1
22,85.0,completed,6.343727,5515,763,1
23,62.0,completed,8.693972,6428,924,1
24,57.0,completed,10.168751,6242,1102,1
25,85.0,completed,9.033258,7048,833,1
26,90.0,completed,7.49982,5621,1093,1
27,88.0,completed,7.220518,7438,900,1
28,85.0,completed,12.103952,6117,1588,1
29,85.0,completed,7.126754,6898,1096,1
30,85.0,completed,8.435298,5510,988,1
31,85.0,completed,13.046905,8983,1706,1
32,78.0,completed,8.556012,9851,925,1
33,70.0,completed,8.24259,4687,884,1
34,57.0,completed,6.144072,4497,870,1
35,85.0,completed,6.196916,6835,941,1
36,85.0,completed,7.46323,6025,838,1
37,88.0,completed,9.795473,5675,1162,2
38,72.0,completed,6.995445,5014,922,1
39,70.0,completed,9.128953,5617,1118,1
40,85.0,completed,10.464214,4953,1256,1
41,90.0,completed,7.841761,4397,1074,1
42,78.0,completed,9.238428,6030,1015,1
43,88.0,completed,14.211803,6337,1652,1
44,75.0,completed,6.821886,5207,975,1
45,85.0,completed,7.558733,3739,785,1
46,85.0,completed,9.827564,4640,1272,1
47,78.0,completed,8.188838,3389,1080,1
48,70.0,completed,11.81991,3274,1264,1
49,85.0,completed,10.304367,3433,1285,1
50,75.0,completed,6.711753,5249,850,1
51,75.0,completed,9.371474,7734,1227,1
52,85.0,completed,6.137511,4669,884,1
53,78.0,completed,7.571487,6808,844,1
54,88.0,completed,9.31132,4976,1172,2
55,72.0,completed,7.606621,4635,879,1
56,92.0,completed,6.718567,6302,776,1
57,92.0,completed,10.311694,6139,1062,1
58,85.0,completed,8.074846,6309,1021,1
59,85.0,completed,8.333953,5485,1060,1
60,85.0,completed,5.44923,5164,563,1
61,88.0,completed,6.668084,4636,804,1
62,85.0,completed,5.707514,5050,1005,1
63,88.0,completed,9.172794,6254,1138,1
64,85.0,completed,9.750803,6265,1331,1
65,90.0,completed,8.634587,7893,964,1
66,78.0,completed,8.984038,6051,976,1
67,57.0,completed,8.573242,4724,900,1
68,88.0,completed,6.380557,6351,859,1
69,67.0,completed,8.178994,4916,778,1
70,82.0,completed,7.898221,4159,1023,2
71,75.0,completed,8.717387,4525,931,1
72,70.0,completed,8.346212,5214,889,1
73,80.0,completed,7.393772,4138,1006,1
74,65.0,completed,7.27415,4829,902,1
75,65.0,completed,4.507007,4465,692,1
76,70.0,completed,8.660845,5044,999,1
77,57.0,completed,6.075207,4977,740,1
78,85.0,completed,8.861627,5854,1000,1
79,72.0,completed,8.549629,4626,1040,1
80,88.0,completed,9.524969,8287,1165,1
81,92.0,completed,10.047682,4979,879,1
82,78.0,completed,7.633821,4430,894,1
83,78.0,completed,6.807387,6532,838,1
84,75.0,completed,7.523009,5878,939,1
85,57.0,completed,8.607449,5510,964,1
86,80.0,completed,5.889062,6114,713,2
87,80.0,completed,6.981225,6738,934,1
88,70.0,completed,9.939152,5394,1241,1
89,70.0,completed,7.022651,4912,1082,1
90,90.0,completed,13.00095,6336,1349,1
91,85.0,completed,10.29342,6450,1400,1
92,85.0,completed,8.246626,5523,1045,1
93,82.0,completed,8.915686,4403,1079,1
94,78.0,completed,7.096009,5673,765,1
95,78.0,completed,8.786003,6214,1128,1
96,88.0,completed,9.249543,5560,1189,1
97,42.9,completed,12.743614,5216,1391,1
98,88.0,completed,8.234983,6845,1078,2
99,88.0,completed,9.582278,5796,1064,1
100,90.0,completed,11.756519,6120,1271,1
