jira_id,coverage_percentage,status,eval_time,prompt_tokens,completion_tokens,total_attempts
1,78,completed,157.817219,5260,7977,1
2,86,completed,179.701166,6410,8608,1
3,92,completed,189.195315,5684,9415,1
4,78,completed,143.682315,4401,6717,1
5,84,completed,84.066945,6650,6903,2
6,88,completed,147.114944,6919,6756,1
7,93,completed,158.761235,5440,7345,1
8,85,completed,133.971923,6188,6560,1
9,82,completed,155.959762,7115,7442,1
10,84,completed,111.972506,4166,6294,1
11,88,completed,138.211677,6177,6267,1
12,88,completed,123.550242,5451,6458,1
13,85,completed,124.746672,6316,6893,1
14,85,completed,119.228864,5127,7028,1
15,73,completed,205.190836,4821,8433,1
16,80,completed,157.883697,3745,7887,1
17,82,completed,144.102263,6487,6502,1
18,84,completed,167.602683,7354,7841,1
19,85,completed,105.335678,6048,6229,1
20,86,completed,135.299773,5340,7466,1
21,86,completed,115.477833,5683,7924,1
22,92,completed,158.971107,5515,7782,1
23,80,completed,158.100392,6428,6280,1
24,82,completed,118.555579,6242,6999,1
25,92,completed,195.281404,7048,8499,1
26,84,completed,140.123753,5621,7560,1
27,90,completed,90.001666,7438,6113,1
28,92,completed,162.465115,6117,7680,1
29,92,completed,164.397725,6898,7314,1
30,82,completed,140.626432,5510,7093,1
31,88,completed,125.331627,8983,7987,1
32,88,completed,124.42893,9851,6950,1
33,92,completed,128.109711,4687,6761,1
34,80,completed,101.658698,4497,5690,1
35,88,completed,123.373843,6835,6305,1
36,85,completed,104.635634,6025,6385,1
37,92,completed,144.814904,5675,6558,1
38,70,completed,130.632582,5014,6640,1
39,82,completed,140.196726,5617,6753,1
40,88,completed,143.339969,4953,7887,1
41,85,completed,135.749789,4397,6296,1
42,85,completed,192.868251,6030,7747,1
43,88,completed,183.473741,6337,8636,1
44,90,completed,152.160584,5207,7797,1
45,88,completed,126.794261,3739,6737,1
46,88,completed,116.828239,4640,6874,1
47,88,completed,122.496101,3389,6625,1
48,86,completed,127.874737,3274,7458,1
49,90,completed,134.901163,3433,6922,1
50,86,completed,167.033417,5249,8404,1
51,86,completed,142.734163,7734,6839,1
52,86,completed,143.163726,4669,7717,1
53,88,completed,124.419261,6808,5934,1
54,89,completed,154.996556,4976,7762,1
55,82,completed,131.701573,4635,6525,1
56,85,completed,172.529259,6302,6949,1
57,85,completed,108.854629,6139,6363,1
58,92,completed,127.641655,6309,5909,1
59,90,completed,259.221288,5485,7397,1
60,85,completed,127.736401,5164,6864,1
61,82,completed,121.57168,4636,6576,1
62,86,completed,126.051578,5050,5815,1
63,90,completed,188.40332,6254,7328,1
64,92,completed,123.074527,6265,6261,1
65,88,completed,145.239786,7893,7748,1
66,86,completed,162.070344,6051,7772,1
67,86,completed,123.259155,4724,7294,1
68,90,completed,117.964695,6351,6668,1
69,86,completed,141.386652,4916,6726,1
70,92,completed,197.865258,4159,6780,1
71,85,completed,94.087713,4525,6703,1
72,85,completed,142.566452,5214,6495,1
73,80,completed,131.770593,4138,7092,1
74,78,completed,146.835694,4829,7688,1
75,86,completed,137.789143,4465,7239,1
76,82,completed,152.497464,5044,7357,1
77,82,completed,148.492134,4977,7129,1
78,82,completed,178.628902,5854,8498,1
79,88,completed,152.244192,4626,6740,1
80,89,completed,164.332478,8287,7904,1
81,82,completed,180.033083,4979,6822,1
82,85,completed,139.340702,4430,6846,1
83,82,completed,106.077544,6532,5769,1
84,88,completed,136.44255,5878,7221,1
85,88,completed,127.48097,5510,6794,1
86,86,completed,125.529422,6114,7421,1
87,89,completed,151.80992,6738,7538,1
88,88,completed,174.605936,5394,8303,1
89,82,completed,156.958955,4912,8233,1
90,85,completed,117.184091,6336,7497,1
91,82,completed,109.648286,6450,7950,1
92,86,completed,124.362868,5523,7897,1
93,85,completed,162.615833,4403,6763,1
94,88,completed,95.531448,5673,6849,1
95,88,completed,161.119566,6214,8308,1
96,92,completed,103.037359,5560,6362,1
97,85,completed,253.66891,5216,7439,1
98,92,completed,178.646557,6845,8407,1
99,88,completed,198.721887,5796,7937,1
100,88,completed,136.828439,6120,7881,1
