jira_id,coverage_percentage,status,eval_time,prompt_tokens,completion_tokens,total_attempts
1,60.0,completed,52.316906,5260,7861,1
2,80.0,completed,68.6905,6410,12204,1
3,92.0,completed,67.275972,5684,9710,1
4,57.14,completed,65.829639,4401,7674,1
5,83.0,completed,63.113583,6650,8558,1
6,88.0,completed,78.017338,6919,11124,1
7,85.0,completed,75.089249,5440,10790,1
8,71.0,completed,70.055555,6188,8666,1
9,100.0,completed,90.052017,7115,13971,1
10,57.0,completed,59.555034,4166,8283,1
11,60.0,completed,81.282039,6177,11161,1
12,100.0,completed,84.831265,5451,11419,1
13,92.0,completed,62.360334,6316,9263,1
14,71.0,completed,63.070376,5127,8184,1
15,85.0,completed,64.045249,4821,8312,1
16,57.0,completed,65.409297,3745,7026,1
17,92.0,completed,64.300104,6487,9715,1
18,72.0,completed,66.042104,7354,10091,1
19,71.0,completed,70.48922,6048,8896,1
20,57.0,completed,67.073872,5340,8930,1
21,57.0,completed,51.498084,5683,6370,1
22,90.0,completed,96.835312,5515,12145,1
23,71.0,completed,90.299236,6428,10203,1
24,78.0,completed,72.684604,6242,9318,1
25,92.0,completed,90.148168,7048,10914,1
26,60.0,completed,47.191821,5621,7587,1
27,95.0,completed,52.219918,7438,7808,1
28,92.0,completed,81.056678,6117,10791,1
29,85.0,completed,102.810562,6898,15556,1
30,57.0,completed,60.626223,5510,8769,1
31,85.0,completed,74.988243,8983,12778,1
32,83.0,completed,64.023681,9851,9474,1
33,57.0,completed,60.103395,4687,8780,1
34,57.0,completed,54.042782,4497,7719,1
35,57.0,completed,46.314554,6835,7210,1
36,57.0,completed,93.645041,6025,10585,1
37,80.0,completed,64.86784,5675,10395,1
38,57.0,completed,69.052471,5014,10383,1
39,57.0,completed,57.610848,5617,7864,1
40,90.0,completed,83.381145,4953,12381,1
41,57.0,completed,84.819096,4397,9640,1
42,57.0,completed,72.074042,6030,9752,1
43,85.0,completed,74.428816,6337,10978,2
44,83.0,completed,86.614395,5207,9822,1
45,90.0,completed,51.340848,3739,7472,1
46,90.0,completed,103.640691,4640,14737,1
47,75.0,completed,72.547169,3389,11660,1
48,75.0,completed,95.373918,3274,14171,1
49,80.0,completed,87.598307,3433,11403,1
50,57.0,completed,72.910538,5249,9523,1
51,83.0,completed,60.265826,7734,10017,1
52,57.0,completed,35.609442,4669,5805,1
53,92.0,completed,64.879029,6808,9614,1
54,75.0,completed,85.134699,4976,11612,1
55,57.0,completed,62.158474,4635,8512,1
56,94.0,completed,94.866235,6302,13148,1
57,92.0,completed,90.459358,6139,12193,1
58,82.0,completed,89.132931,6309,11528,1
59,57.0,completed,41.42678,5485,6782,1
60,57.0,completed,94.174153,5164,12061,1
61,71.0,completed,35.158631,4636,7390,1
62,85.0,completed,70.894043,5050,8160,1
63,85.0,completed,96.509214,6254,12138,1
64,92.0,completed,84.808799,6265,10626,1
65,67.0,completed,85.664677,7893,12002,1
66,92.0,completed,83.128494,6051,12457,1
67,57.0,completed,46.385001,4724,7422,1
68,90.0,completed,97.958411,6351,11950,1
69,57.0,completed,65.279894,4916,10212,1
70,88.0,completed,68.311343,4159,9353,1
71,75.0,completed,45.05119,4525,8413,1
72,57.0,completed,55.093606,5214,7912,1
73,57.0,completed,49.462839,4138,6211,1
74,64.0,completed,42.886064,4829,6980,1
75,43.0,completed,62.854991,4465,7725,1
76,57.0,completed,48.602637,5044,7330,1
77,85.0,completed,41.695596,4977,5884,1
78,100.0,completed,84.853868,5854,11510,1
79,57.0,completed,73.870352,4626,9593,1
80,92.0,completed,104.266001,8287,13984,1
81,71.0,completed,51.58435,4979,6428,1
82,86.0,completed,71.076114,4430,11367,1
83,72.0,completed,67.086635,6532,10583,1
84,71.0,completed,49.645505,5878,7984,1
85,43.0,completed,46.953232,5510,6752,1
86,92.0,completed,39.570049,6114,6026,1
87,92.0,completed,74.377058,6738,10913,1
88,73.0,completed,77.416202,5394,10780,1
89,57.0,completed,39.312675,4912,6467,1
90,92.0,completed,94.650673,6336,13088,1
91,90.0,completed,77.688664,6450,10512,1
92,70.0,completed,100.680149,5523,14161,1
93,57.0,completed,68.398339,4403,8940,1
94,57.0,completed,65.04426,5673,8710,1
95,80.0,completed,57.518799,6214,9455,1
96,75.0,completed,59.087562,5560,9245,1
97,71.0,completed,66.295532,5216,8533,1
98,92.0,completed,68.298265,6845,8427,1
99,92.0,completed,82.545266,5796,11012,1
100,92.0,completed,71.626965,6120,9276,1
